transaction_id,price,payment_date,customer_id
T0000001243,180000,2019-03-01 14:00:27,GD094886
T0000001244,180000,2019-03-01 14:44:57,HD124235
T0000001245,210000,2019-03-01 15:26:53,TS062902
T0000001246,85000,2019-03-01 15:41:22,GD730210
T0000001247,85000,2019-03-01 16:57:06,HD788375
T0000001248,210000,2019-03-01 17:01:55,IK289800
T0000001249,50000,2019-03-01 17:54:57,HI764799
T0000001250,50000,2019-03-01 18:42:33,OA675891
T0000001251,210000,2019-03-01 19:34:21,GD462529
T0000001252,360000,2019-03-01 19:35:19,TS510841
T0000001253,420000,2019-03-01 20:21:39,TS805246
T0000001254,210000,2019-03-01 20:37:02,AS040841
T0000001255,85000,2019-03-01 21:06:38,GD585679
T0000001256,50000,2019-03-01 23:27:58,GD557151
T0000001257,210000,2019-03-01 23:42:47,PL148706
T0000001258,120000,2019-03-02 00:00:20,TS963433
T0000001259,50000,2019-03-02 00:49:00,HI422675
T0000001260,100000,2019-03-02 01:08:56,PL407755
T0000001261,120000,2019-03-02 01:32:14,TS825520
T0000001262,50000,2019-03-02 02:05:10,PL195594
T0000001263,50000,2019-03-02 03:21:48,IK990829
T0000001264,210000,2019-03-02 03:24:54,AS695311
T0000001265,320000,2019-03-02 03:45:03,HI477055
T0000001266,85000,2019-03-02 04:01:38,GD223514
T0000001267,420000,2019-03-02 04:57:56,HI483820
T0000001268,50000,2019-03-02 06:44:22,OA805868
T0000001269,180000,2019-03-02 06:53:21,HI077107
T0000001270,100000,2019-03-02 07:26:49,TS357226
T0000001271,210000,2019-03-02 08:30:35,OA239766
T0000001272,50000,2019-03-02 09:25:18,OA834676
T0000001273,170000,2019-03-02 11:17:45,IK822921
T0000001274,170000,2019-03-02 12:02:26,HI626820
T0000001275,50000,2019-03-02 12:55:55,IK998240
T0000001276,85000,2019-03-02 13:06:32,HD827887
T0000001277,85000,2019-03-02 13:29:27,AS780890
T0000001278,180000,2019-03-02 14:59:32,GD761771
T0000001279,120000,2019-03-02 15:05:27,OA388010
T0000001280,120000,2019-03-02 15:10:15,TS203709
T0000001281,120000,2019-03-02 15:18:04,PL924048
T0000001282,120000,2019-03-02 15:56:52,IK356680
T0000001283,120000,2019-03-02 16:03:32,HD925731
T0000001284,180000,2019-03-02 16:26:12,OA861572
T0000001285,85000,2019-03-02 16:40:38,OA614379
T0000001286,170000,2019-03-02 16:52:40,GD244145
T0000001287,85000,2019-03-02 16:53:00,TS681471
T0000001288,100000,2019-03-02 16:54:52,OA436769
T0000001289,120000,2019-03-02 16:55:43,HD176754
T0000001290,150000,2019-03-02 17:39:42,HD369528
T0000001291,100000,2019-03-02 17:41:29,IK549613
T0000001292,120000,2019-03-02 18:18:01,HI338198
T0000001293,120000,2019-03-02 18:31:09,PL415606
T0000001294,150000,2019-03-02 20:38:36,HI550641
T0000001295,180000,2019-03-02 20:53:50,TS537121
T0000001296,50000,2019-03-02 20:57:53,HD176754
T0000001297,170000,2019-03-02 21:37:09,HI576763
T0000001298,100000,2019-03-02 21:47:58,HI298989
T0000001299,120000,2019-03-02 21:55:55,PL758046
T0000001300,85000,2019-03-02 23:08:07,PL415606
T0000001301,210000,2019-03-02 23:36:40,TS609198
T0000001302,210000,2019-03-03 00:05:25,IK807110
T0000001303,120000,2019-03-03 00:22:15,HD333544
T0000001304,50000,2019-03-03 00:39:58,AS568373
T0000001305,120000,2019-03-03 00:46:43,TS456293
T0000001306,100000,2019-03-03 02:19:51,OA694885
T0000001307,100000,2019-03-03 02:41:38,PL550805
T0000001308,210000,2019-03-03 02:58:46,HI576699
T0000001309,120000,2019-03-03 03:36:01,TS213950
T0000001310,120000,2019-03-03 03:48:05,GD856484
T0000001311,100000,2019-03-03 03:54:04,TS805246
T0000001312,210000,2019-03-03 04:22:47,AS436928
T0000001313,260000,2019-03-03 04:27:40,TS056568
T0000001314,210000,2019-03-03 04:28:15,AS614421
T0000001315,50000,2019-03-03 04:53:18,PL983619
T0000001316,85000,2019-03-03 05:09:58,HI196175
T0000001317,85000,2019-03-03 05:46:50,PL415606
T0000001318,50000,2019-03-03 05:47:37,HI754520
T0000001319,120000,2019-03-03 06:38:31,GD454723
T0000001320,85000,2019-03-03 08:43:54,IK219174
T0000001321,50000,2019-03-03 09:23:51,HI358653
T0000001322,330000,2019-03-03 10:22:55,PL382309
T0000001323,120000,2019-03-03 10:38:26,HI001877
T0000001324,180000,2019-03-03 11:05:53,GD804357
T0000001325,210000,2019-03-03 12:26:08,IK624245
T0000001326,50000,2019-03-03 13:01:48,HD290419
T0000001327,85000,2019-03-03 13:37:19,AS185951
T0000001328,100000,2019-03-03 14:02:36,TS978415
T0000001329,180000,2019-03-03 14:18:11,TS551344
T0000001330,100000,2019-03-03 14:37:25,OA969891
T0000001331,50000,2019-03-03 14:52:59,HD625291
T0000001332,85000,2019-03-03 15:34:50,IK990829
T0000001333,50000,2019-03-03 16:37:04,IK429683
T0000001334,210000,2019-03-03 20:49:54,OA564097
T0000001335,360000,2019-03-03 21:31:36,AS695311
T0000001336,50000,2019-03-03 22:05:56,HI058807
T0000001337,210000,2019-03-03 22:09:49,IK732316
T0000001338,180000,2019-03-03 22:33:10,TS707101
T0000001339,50000,2019-03-03 22:57:46,AS716291
T0000001340,180000,2019-03-03 22:57:50,PL265818
T0000001341,120000,2019-03-03 23:16:14,HI626820
T0000001342,210000,2019-03-04 00:15:34,PL102815
T0000001343,180000,2019-03-04 04:47:53,IK627931
T0000001344,180000,2019-03-04 05:28:41,HD123842
T0000001345,120000,2019-03-04 05:38:48,IK292139
T0000001346,85000,2019-03-04 05:48:35,PL502982
T0000001347,210000,2019-03-04 06:23:54,HI654320
T0000001348,85000,2019-03-04 06:44:02,AS924898
T0000001349,50000,2019-03-04 08:44:04,IK461350
T0000001350,50000,2019-03-04 09:58:55,GD486468
T0000001351,265000,2019-03-04 11:42:11,AS040860
T0000001352,180000,2019-03-04 12:45:24,AS979183
T0000001353,50000,2019-03-04 14:23:55,OA558666
T0000001354,100000,2019-03-04 15:05:00,PL442689
T0000001355,180000,2019-03-04 17:02:11,GD968190
T0000001356,120000,2019-03-04 18:23:11,HI672548
T0000001357,50000,2019-03-04 18:46:33,HD838779
T0000001358,85000,2019-03-04 19:47:44,IK609024
T0000001359,180000,2019-03-04 20:01:14,HD693609
T0000001360,85000,2019-03-04 20:18:39,IK446815
T0000001361,85000,2019-03-05 02:04:42,HI050277
T0000001362,120000,2019-03-05 03:16:14,HD634356
T0000001363,150000,2019-03-05 03:42:34,IK060981
T0000001364,85000,2019-03-05 03:43:11,HD126441
T0000001365,210000,2019-03-05 03:43:41,AS882678
T0000001366,50000,2019-03-05 03:47:27,AS499893
T0000001367,120000,2019-03-05 03:47:32,HI499195
T0000001368,210000,2019-03-05 05:21:13,AS441031
T0000001369,210000,2019-03-05 06:01:53,AS699883
T0000001370,100000,2019-03-05 07:25:27,IK004670
T0000001371,50000,2019-03-05 07:36:02,AS928923
T0000001372,85000,2019-03-05 08:19:13,OA118869
T0000001373,85000,2019-03-05 08:41:39,OA834676
T0000001374,50000,2019-03-05 08:52:08,AS185951
T0000001375,120000,2019-03-05 09:57:17,GD462529
T0000001376,260000,2019-03-05 11:14:45,IK774332
T0000001377,210000,2019-03-05 12:49:59,AS163543
T0000001378,210000,2019-03-05 13:13:17,OA164489
T0000001379,50000,2019-03-05 13:23:52,GD862639
T0000001380,120000,2019-03-05 13:49:31,TS851428
T0000001381,390000,2019-03-05 14:16:53,HI273985
T0000001382,150000,2019-03-05 14:37:21,AS047815
T0000001383,120000,2019-03-05 14:44:00,HI020083
T0000001384,50000,2019-03-05 15:36:37,TS306264
T0000001385,170000,2019-03-05 17:35:44,HD044538
T0000001386,50000,2019-03-05 17:57:19,TS179639
T0000001387,50000,2019-03-05 19:08:48,GD244145
T0000001388,210000,2019-03-05 22:22:00,OA944593
T0000001389,180000,2019-03-05 22:22:24,AS716291
T0000001390,170000,2019-03-05 23:05:18,GD181791
T0000001391,360000,2019-03-05 23:39:10,GD455127
T0000001392,85000,2019-03-05 23:55:55,HI779743
T0000001393,50000,2019-03-06 00:21:20,HD216701
T0000001394,100000,2019-03-06 00:28:14,GD626486
T0000001395,210000,2019-03-06 00:57:54,HD981245
T0000001396,210000,2019-03-06 01:54:27,HI672548
T0000001397,85000,2019-03-06 02:30:33,OA642994
T0000001398,420000,2019-03-06 02:49:03,HD024127
T0000001399,50000,2019-03-06 03:18:18,TS752925
T0000001400,85000,2019-03-06 06:31:36,HI780705
T0000001401,120000,2019-03-06 06:46:54,HI142296
T0000001402,50000,2019-03-06 06:56:54,AS870817
T0000001403,210000,2019-03-06 06:59:48,GD439332
T0000001404,210000,2019-03-06 07:30:28,GD537233
T0000001405,85000,2019-03-06 08:01:37,HI604733
T0000001406,180000,2019-03-06 09:05:03,GD651678
T0000001407,50000,2019-03-06 09:25:50,IK825670
T0000001408,50000,2019-03-06 09:28:11,TS851428
T0000001409,180000,2019-03-06 09:54:45,PL023264
T0000001410,50000,2019-03-06 09:55:56,HD410257
T0000001411,85000,2019-03-06 11:18:29,HD962462
T0000001412,210000,2019-03-06 11:36:28,AS345469
T0000001413,50000,2019-03-06 11:36:34,TS922639
T0000001414,85000,2019-03-06 12:55:46,PL639331
T0000001415,210000,2019-03-06 12:59:16,OA848183
T0000001416,100000,2019-03-06 13:28:08,TS394144
T0000001417,180000,2019-03-06 13:40:10,IK429683
T0000001418,50000,2019-03-06 15:18:54,GD763218
T0000001419,120000,2019-03-06 15:27:50,TS153210
T0000001420,185000,2019-03-06 15:28:39,HD335580
T0000001421,50000,2019-03-06 15:32:56,OA640152
T0000001422,85000,2019-03-06 15:43:40,HI920533
T0000001423,85000,2019-03-06 16:04:58,AS963520
T0000001424,210000,2019-03-06 16:55:20,HD852520
T0000001425,210000,2019-03-06 17:08:13,IK603991
T0000001426,120000,2019-03-06 17:18:37,AS499893
T0000001427,85000,2019-03-06 17:42:52,GD283718
T0000001428,50000,2019-03-06 17:47:55,TS645665
T0000001429,50000,2019-03-06 18:23:46,GD547144
T0000001430,120000,2019-03-06 18:31:31,IK973289
T0000001431,85000,2019-03-06 20:06:00,IK825670
T0000001432,120000,2019-03-07 00:20:15,GD595676
T0000001433,50000,2019-03-07 00:44:38,PL924048
T0000001434,50000,2019-03-07 01:13:20,HI128243
T0000001435,85000,2019-03-07 01:31:10,OA753193
T0000001436,150000,2019-03-07 01:36:06,AS375220
T0000001437,85000,2019-03-07 02:06:03,HD673900
T0000001438,210000,2019-03-07 02:51:48,HI158085
T0000001439,85000,2019-03-07 02:55:11,HD019297
T0000001440,420000,2019-03-07 02:58:16,HD068817
T0000001441,210000,2019-03-07 02:59:33,HI511961
T0000001442,255000,2019-03-07 03:27:32,AS118198
T0000001443,120000,2019-03-07 03:59:34,IK688052
T0000001444,210000,2019-03-07 04:05:38,OA068305
T0000001445,50000,2019-03-07 04:09:54,OA996311
T0000001446,170000,2019-03-07 04:10:04,HD319220
T0000001447,205000,2019-03-07 05:37:43,PL502982
T0000001448,50000,2019-03-07 06:28:24,PL587969
T0000001449,150000,2019-03-07 08:00:45,IK331136
T0000001450,390000,2019-03-07 09:05:29,HI728754
T0000001451,200000,2019-03-07 09:16:00,GD194770
T0000001452,85000,2019-03-07 11:08:50,HD995428
T0000001453,120000,2019-03-07 11:09:53,PL749842
T0000001454,260000,2019-03-07 11:41:32,IK559596
T0000001455,50000,2019-03-07 13:02:08,OA157445
T0000001456,210000,2019-03-07 13:53:19,OA782311
T0000001457,210000,2019-03-07 16:06:36,HD044538
T0000001458,210000,2019-03-07 16:15:52,PL587969
T0000001459,180000,2019-03-07 16:17:10,IK377339
T0000001460,100000,2019-03-07 16:19:45,TS647525
T0000001461,85000,2019-03-07 16:33:40,HD338928
T0000001462,50000,2019-03-07 18:54:20,AS421462
T0000001463,85000,2019-03-07 19:05:48,TS306264
T0000001464,210000,2019-03-07 19:22:52,GD144013
T0000001465,210000,2019-03-07 19:52:27,TS724973
T0000001466,85000,2019-03-07 20:20:11,AS108195
T0000001467,85000,2019-03-07 20:21:12,GD398654
T0000001468,85000,2019-03-07 21:25:19,HD837160
T0000001469,100000,2019-03-07 21:47:12,OA007004
T0000001470,100000,2019-03-07 21:50:05,PL077120
T0000001471,50000,2019-03-07 23:43:42,AS716291
T0000001472,210000,2019-03-08 00:26:08,TS248015
T0000001473,330000,2019-03-08 00:38:33,HD417609
T0000001474,230000,2019-03-08 00:57:03,HD739338
T0000001475,260000,2019-03-08 01:06:38,PL195594
T0000001476,50000,2019-03-08 01:29:59,GD314208
T0000001477,100000,2019-03-08 01:56:46,AS779688
T0000001478,50000,2019-03-08 03:44:27,HI493527
T0000001479,85000,2019-03-08 05:16:55,OA558666
T0000001480,360000,2019-03-08 05:38:15,TS311640
T0000001481,100000,2019-03-08 08:03:20,HI506119
T0000001482,210000,2019-03-08 08:16:55,AS118198
T0000001483,180000,2019-03-08 08:18:17,IK743897
T0000001484,210000,2019-03-08 08:30:57,TS306264
T0000001485,240000,2019-03-08 08:38:55,HD597545
T0000001486,120000,2019-03-08 09:25:44,GD790125
T0000001487,50000,2019-03-08 09:30:38,IK323455
T0000001488,100000,2019-03-08 09:47:07,AS471761
T0000001489,210000,2019-03-08 09:57:19,AS230629
T0000001490,120000,2019-03-08 10:07:56,GD691243
T0000001491,210000,2019-03-08 11:00:52,TS425666
T0000001492,210000,2019-03-08 12:12:31,HI348702
T0000001493,50000,2019-03-08 13:17:22,HD625038
T0000001494,50000,2019-03-08 15:11:16,PL983619
T0000001495,50000,2019-03-08 17:21:10,AS931712
T0000001496,180000,2019-03-08 18:06:18,OA594265
T0000001497,180000,2019-03-08 18:06:22,TS971314
T0000001498,210000,2019-03-08 18:17:04,AS273414
T0000001499,210000,2019-03-08 18:51:06,TS459568
T0000001500,210000,2019-03-08 19:17:37,OA963991
T0000001501,85000,2019-03-08 19:50:28,OA707923
T0000001502,100000,2019-03-08 20:13:13,HD426886
T0000001503,210000,2019-03-08 20:14:27,OA004129
T0000001504,210000,2019-03-08 21:03:49,GD390442
T0000001505,210000,2019-03-08 21:05:21,PL000073
T0000001506,210000,2019-03-08 22:58:57,IK004574
T0000001507,85000,2019-03-08 23:37:17,TS634630
T0000001508,85000,2019-03-09 00:05:58,IK433428
T0000001509,85000,2019-03-09 00:36:25,HI755349
T0000001510,210000,2019-03-09 01:39:53,AS842977
T0000001511,240000,2019-03-09 02:08:19,HD814444
T0000001512,50000,2019-03-09 02:31:47,HD994980
T0000001513,180000,2019-03-09 02:56:29,HI527630
T0000001514,100000,2019-03-09 03:55:54,PL571624
T0000001515,50000,2019-03-09 04:19:19,OA829372
T0000001516,210000,2019-03-09 05:35:26,OA869095
T0000001517,120000,2019-03-09 06:08:23,GD230002
T0000001518,210000,2019-03-09 07:30:12,HI588457
T0000001519,120000,2019-03-09 08:00:43,HD537465
T0000001520,210000,2019-03-09 09:06:40,OA680638
T0000001521,240000,2019-03-09 09:51:45,HI573797
T0000001522,210000,2019-03-09 10:07:00,HI412057
T0000001523,85000,2019-03-09 10:30:52,HD333544
T0000001524,120000,2019-03-09 10:53:41,HI664739
T0000001525,180000,2019-03-09 11:04:34,TS736914
T0000001526,100000,2019-03-09 11:29:40,OA701687
T0000001527,50000,2019-03-09 11:32:07,HD194702
T0000001528,85000,2019-03-09 11:42:15,TS037478
T0000001529,85000,2019-03-09 11:47:12,GD892565
T0000001530,210000,2019-03-09 13:15:37,HD096925
T0000001531,240000,2019-03-09 14:40:48,AS677499
T0000001532,180000,2019-03-09 15:10:54,TS962550
T0000001533,120000,2019-03-09 16:33:27,PL340906
T0000001534,50000,2019-03-09 17:27:32,PL664277
T0000001535,210000,2019-03-09 17:57:34,PL598638
T0000001536,120000,2019-03-09 18:20:47,HI576763
T0000001537,85000,2019-03-09 18:55:49,AS984922
T0000001538,85000,2019-03-09 20:10:29,IK642724
T0000001539,50000,2019-03-09 20:28:30,OA329115
T0000001540,120000,2019-03-09 20:36:59,PL186773
T0000001541,150000,2019-03-09 21:13:54,HI728754
T0000001542,120000,2019-03-09 21:36:05,HI599756
T0000001543,150000,2019-03-09 21:40:47,OA106766
T0000001544,170000,2019-03-09 21:56:06,PL542865
T0000001545,100000,2019-03-09 22:16:24,GD727286
T0000001546,210000,2019-03-09 23:55:33,PL152568
T0000001547,120000,2019-03-10 00:23:14,AS760415
T0000001548,180000,2019-03-10 00:59:46,OA642994
T0000001549,50000,2019-03-10 01:47:16,TS806267
T0000001550,255000,2019-03-10 03:50:39,PL077120
T0000001551,100000,2019-03-10 06:24:30,AS278780
T0000001552,85000,2019-03-10 06:29:27,HD123842
T0000001553,210000,2019-03-10 07:00:44,PL470875
T0000001554,180000,2019-03-10 07:10:51,HI488123
T0000001555,85000,2019-03-10 07:45:03,PL053548
T0000001556,85000,2019-03-10 07:54:10,TS306264
T0000001557,50000,2019-03-10 08:12:22,IK183913
T0000001558,85000,2019-03-10 08:18:46,IK582567
T0000001559,50000,2019-03-10 09:00:16,PL524403
T0000001560,420000,2019-03-10 10:20:43,AS654830
T0000001561,180000,2019-03-10 11:07:03,TS105753
T0000001562,85000,2019-03-10 11:14:38,AS529972
T0000001563,120000,2019-03-10 12:03:18,PL042341
T0000001564,50000,2019-03-10 12:40:05,AS699883
T0000001565,120000,2019-03-10 12:45:07,HI697849
T0000001566,180000,2019-03-10 14:29:56,AS460629
T0000001567,170000,2019-03-10 15:47:12,AS627304
T0000001568,100000,2019-03-10 16:18:33,HI441426
T0000001569,210000,2019-03-10 16:32:20,PL852196
T0000001570,50000,2019-03-10 17:08:40,PL299549
T0000001571,85000,2019-03-10 18:31:36,GD378149
T0000001572,85000,2019-03-10 21:18:07,HI606358
T0000001573,50000,2019-03-10 21:26:07,PL571624
T0000001574,85000,2019-03-10 21:44:31,PL484153
T0000001575,100000,2019-03-10 21:52:53,TS311640
T0000001576,150000,2019-03-10 22:03:30,HD962462
T0000001577,100000,2019-03-10 23:11:09,TS999855
T0000001578,240000,2019-03-10 23:17:03,HD123842
T0000001579,210000,2019-03-10 23:28:19,AS574816
T0000001580,210000,2019-03-10 23:29:59,HD461880
T0000001581,150000,2019-03-10 23:44:52,PL540895
T0000001582,100000,2019-03-11 00:06:29,AS844339
T0000001583,210000,2019-03-11 00:22:36,OA931227
T0000001584,120000,2019-03-11 00:55:32,IK660380
T0000001585,85000,2019-03-11 01:32:09,PL374717
T0000001586,135000,2019-03-11 02:59:33,OA019548
T0000001587,420000,2019-03-11 04:34:04,GD862639
T0000001588,50000,2019-03-11 05:46:05,TS493191
T0000001589,120000,2019-03-11 06:04:45,HD014166
T0000001590,120000,2019-03-11 07:48:13,AS695311
T0000001591,50000,2019-03-11 08:44:49,GD979485
T0000001592,120000,2019-03-11 10:29:43,PL704411
T0000001593,85000,2019-03-11 11:17:37,GD964685
T0000001594,210000,2019-03-11 11:19:20,HI963858
T0000001595,210000,2019-03-11 12:35:07,TS977703
T0000001596,255000,2019-03-11 13:34:06,GD521924
T0000001597,170000,2019-03-11 15:25:05,OA142331
T0000001598,50000,2019-03-11 15:39:38,OA368057
T0000001599,210000,2019-03-11 16:48:24,AS568468
T0000001600,120000,2019-03-11 18:21:40,AS734592
T0000001601,210000,2019-03-11 18:30:03,HI792024
T0000001602,210000,2019-03-11 19:11:24,IK005076
T0000001603,135000,2019-03-11 19:34:31,GD094728
T0000001604,150000,2019-03-11 20:16:36,HI529562
T0000001605,100000,2019-03-11 22:27:23,IK377403
T0000001606,85000,2019-03-11 23:27:47,PL195594
T0000001607,180000,2019-03-12 02:20:51,GD730210
T0000001608,255000,2019-03-12 02:39:37,AS345469
T0000001609,210000,2019-03-12 03:31:34,PL257294
T0000001610,180000,2019-03-12 04:46:08,HD807553
T0000001611,100000,2019-03-12 04:54:04,HD269790
T0000001612,50000,2019-03-12 05:04:13,OA157445
T0000001613,150000,2019-03-12 05:42:45,PL163921
T0000001614,180000,2019-03-12 07:15:33,AS040841
T0000001615,50000,2019-03-12 07:31:54,TS282800
T0000001616,85000,2019-03-12 07:42:08,TS490052
T0000001617,210000,2019-03-12 08:22:11,IK373014
T0000001618,260000,2019-03-12 09:21:03,OA270440
T0000001619,85000,2019-03-12 10:54:49,IK596141
T0000001620,85000,2019-03-12 11:17:52,HI690734
T0000001621,85000,2019-03-12 13:17:32,IK697935
T0000001622,390000,2019-03-12 13:43:22,GD903830
T0000001623,210000,2019-03-12 15:15:09,TS598952
T0000001624,180000,2019-03-12 15:51:15,HD376302
T0000001625,100000,2019-03-12 19:00:26,PL188221
T0000001626,180000,2019-03-12 19:44:07,TS945403
T0000001627,120000,2019-03-12 20:40:26,HI183093
T0000001628,200000,2019-03-12 20:49:56,HI237883
T0000001629,85000,2019-03-12 21:13:42,HI271061
T0000001630,210000,2019-03-12 21:17:19,HD777083
T0000001631,150000,2019-03-12 21:28:54,TS921837
T0000001632,150000,2019-03-12 23:06:30,OA952474
T0000001633,180000,2019-03-13 00:35:32,GD322464
T0000001634,85000,2019-03-13 01:15:56,AS038564
T0000001635,85000,2019-03-13 02:25:52,GD172229
T0000001636,210000,2019-03-13 03:54:46,OA707923
T0000001637,210000,2019-03-13 05:19:53,IK356680
T0000001638,85000,2019-03-13 05:59:35,PL524403
T0000001639,85000,2019-03-13 06:48:40,OA602923
T0000001640,210000,2019-03-13 07:15:39,HD841739
T0000001641,210000,2019-03-13 08:27:44,PL512535
T0000001642,210000,2019-03-13 10:14:35,TS294433
T0000001643,210000,2019-03-13 11:04:05,PL249372
T0000001644,100000,2019-03-13 11:25:29,OA515865
T0000001645,50000,2019-03-13 12:02:47,HI026312
T0000001646,210000,2019-03-13 12:15:21,HI493527
T0000001647,50000,2019-03-13 13:21:02,PL980001
T0000001648,100000,2019-03-13 14:11:36,HI318091
T0000001649,210000,2019-03-13 14:22:38,GD841278
T0000001650,170000,2019-03-13 14:47:26,OA947794
T0000001651,85000,2019-03-13 15:50:54,HI527630
T0000001652,180000,2019-03-13 17:16:42,TS922639
T0000001653,50000,2019-03-13 17:32:50,HI245631
T0000001654,85000,2019-03-13 17:54:11,IK936381
T0000001655,50000,2019-03-13 18:46:50,HI121657
T0000001656,210000,2019-03-13 19:40:23,HI471204
T0000001657,210000,2019-03-13 20:49:52,HD792156
T0000001658,170000,2019-03-13 22:11:20,IK356680
T0000001659,180000,2019-03-13 22:25:08,HI358653
T0000001660,120000,2019-03-13 22:59:19,AS093634
T0000001661,260000,2019-03-13 23:22:14,PL249372
T0000001662,180000,2019-03-13 23:28:28,OA053175
T0000001663,50000,2019-03-13 23:28:48,HD296947
T0000001664,150000,2019-03-13 23:47:08,OA041099
T0000001665,85000,2019-03-14 00:06:08,HI678237
T0000001666,420000,2019-03-14 01:38:06,PL681254
T0000001667,295000,2019-03-14 02:24:55,AS581751
T0000001668,50000,2019-03-14 02:52:53,OA157445
T0000001669,210000,2019-03-14 03:03:16,OA275501
T0000001670,210000,2019-03-14 03:11:59,GD763297
T0000001671,150000,2019-03-14 03:38:48,IK794489
T0000001672,180000,2019-03-14 03:42:23,AS963520
T0000001673,50000,2019-03-14 04:22:44,HD491284
T0000001674,85000,2019-03-14 04:25:18,OA144055
T0000001675,85000,2019-03-14 04:36:42,PL474958
T0000001676,240000,2019-03-14 05:49:41,OA329115
T0000001677,85000,2019-03-14 06:31:13,HD558047
T0000001678,210000,2019-03-14 07:10:16,AS237205
T0000001679,210000,2019-03-14 08:34:48,HD475088
T0000001680,180000,2019-03-14 08:42:48,OA516337
T0000001681,85000,2019-03-14 09:33:09,PL591140
T0000001682,85000,2019-03-14 10:04:29,PL417119
T0000001683,50000,2019-03-14 10:31:49,TS682265
T0000001684,210000,2019-03-14 12:06:32,HI770056
T0000001685,210000,2019-03-14 12:10:11,IK611614
T0000001686,50000,2019-03-14 12:48:41,GD289362
T0000001687,180000,2019-03-14 13:02:47,PL993952
T0000001688,50000,2019-03-14 14:26:52,HI320690
T0000001689,50000,2019-03-14 15:02:25,PL534834
T0000001690,120000,2019-03-14 15:59:06,IK794489
T0000001691,85000,2019-03-14 16:22:06,HD711126
T0000001692,50000,2019-03-14 16:41:06,IK743897
T0000001693,200000,2019-03-14 16:57:16,OA346394
T0000001694,85000,2019-03-14 18:39:17,GD643063
T0000001695,255000,2019-03-14 18:44:34,AS462973
T0000001696,120000,2019-03-14 18:52:59,IK004574
T0000001697,180000,2019-03-14 19:34:54,PL303162
T0000001698,50000,2019-03-14 19:42:05,AS301190
T0000001699,210000,2019-03-14 20:11:15,HI161247
T0000001700,170000,2019-03-14 21:13:33,HD295267
T0000001701,50000,2019-03-14 21:47:09,AS844339
T0000001702,50000,2019-03-14 22:08:03,IK603991
T0000001703,100000,2019-03-14 23:28:33,IK947853
T0000001704,120000,2019-03-14 23:32:40,HD597545
T0000001705,180000,2019-03-14 23:36:31,OA195904
T0000001706,120000,2019-03-15 01:03:04,GD975752
T0000001707,50000,2019-03-15 01:17:51,OA694885
T0000001708,50000,2019-03-15 01:28:18,HI051235
T0000001709,50000,2019-03-15 01:38:23,OA022685
T0000001710,330000,2019-03-15 01:58:47,HD793729
T0000001711,210000,2019-03-15 02:45:57,IK825670
T0000001712,50000,2019-03-15 03:07:33,HI944908
T0000001713,255000,2019-03-15 03:58:19,HI859298
T0000001714,120000,2019-03-15 04:28:49,AS727718
T0000001715,85000,2019-03-15 04:36:49,HD369528
T0000001716,210000,2019-03-15 06:08:44,HD802475
T0000001717,50000,2019-03-15 06:09:36,TS311478
T0000001718,50000,2019-03-15 07:22:31,HD137947
T0000001719,240000,2019-03-15 07:46:46,GD462529
T0000001720,120000,2019-03-15 08:04:37,AS092688
T0000001721,100000,2019-03-15 08:06:24,PL978177
T0000001722,50000,2019-03-15 08:07:58,GD460851
T0000001723,180000,2019-03-15 08:21:37,TS736914
T0000001724,50000,2019-03-15 08:27:16,PL573375
T0000001725,100000,2019-03-15 08:40:54,IK044135
T0000001726,120000,2019-03-15 08:54:43,HI599756
T0000001727,210000,2019-03-15 09:39:15,PL635475
T0000001728,85000,2019-03-15 09:41:09,IK060981
T0000001729,100000,2019-03-15 10:18:58,HD250940
T0000001730,170000,2019-03-15 14:36:43,GD021809
T0000001731,120000,2019-03-15 14:36:44,IK276561
T0000001732,260000,2019-03-15 14:43:14,PL664277
T0000001733,100000,2019-03-15 15:18:16,AS335390
T0000001734,120000,2019-03-15 16:24:17,OA393462
T0000001735,85000,2019-03-15 17:38:24,OA377206
T0000001736,180000,2019-03-15 18:31:26,HI446535
T0000001737,120000,2019-03-15 19:42:15,OA782311
T0000001738,50000,2019-03-15 20:01:28,GD850501
T0000001739,210000,2019-03-15 20:54:26,HI637417
T0000001740,100000,2019-03-15 20:54:38,HD101700
T0000001741,180000,2019-03-15 21:10:37,HD319220
T0000001742,85000,2019-03-15 21:11:43,IK466573
T0000001743,50000,2019-03-15 22:03:15,AS352269
T0000001744,210000,2019-03-15 23:12:24,PL980829
T0000001745,210000,2019-03-15 23:14:09,HI626820
T0000001746,210000,2019-03-16 00:41:02,HI525283
T0000001747,85000,2019-03-16 01:15:31,HD622485
T0000001748,210000,2019-03-16 01:43:08,HD459783
T0000001749,120000,2019-03-16 02:16:46,TS409844
T0000001750,210000,2019-03-16 03:04:44,AS547635
T0000001751,180000,2019-03-16 03:30:16,HI246920
T0000001752,50000,2019-03-16 03:30:34,IK907713
T0000001753,120000,2019-03-16 05:35:19,IK661529
T0000001754,210000,2019-03-16 06:22:14,GD227601
T0000001755,180000,2019-03-16 06:55:21,GD719026
T0000001756,210000,2019-03-16 07:45:57,OA003684
T0000001757,50000,2019-03-16 08:00:31,IK936381
T0000001758,50000,2019-03-16 08:44:45,PL975652
T0000001759,50000,2019-03-16 08:45:38,TS037478
