transaction_id,price,payment_date,customer_id
T0000005630,85000,2019-06-28 16:49:18,GD957280
T0000005631,210000,2019-06-28 17:11:19,HI450290
T0000005632,210000,2019-06-28 18:46:22,PL447530
T0000005633,100000,2019-06-28 19:41:45,OA829464
T0000005634,210000,2019-06-28 20:54:04,GD350549
T0000005635,50000,2019-06-28 21:14:26,OA316605
T0000005636,210000,2019-06-28 22:03:56,OA803393
T0000005637,85000,2019-06-28 22:30:04,OA401352
T0000005638,240000,2019-06-28 22:37:20,OA252665
T0000005639,85000,2019-06-28 22:39:29,IK251979
T0000005640,180000,2019-06-29 00:30:48,PL776592
T0000005641,120000,2019-06-29 01:15:32,OA273247
T0000005642,120000,2019-06-29 01:17:49,PL456313
T0000005643,50000,2019-06-29 01:23:08,HD076496
T0000005644,50000,2019-06-29 02:56:08,AS112674
T0000005645,50000,2019-06-29 03:12:03,PL881347
T0000005646,120000,2019-06-29 03:54:37,TS414581
T0000005647,210000,2019-06-29 05:10:57,TS838496
T0000005648,180000,2019-06-29 06:21:36,TS667330
T0000005649,50000,2019-06-29 07:36:25,PL964421
T0000005650,50000,2019-06-29 08:07:21,PL083738
T0000005651,180000,2019-06-29 08:51:22,HD661448
T0000005652,50000,2019-06-29 09:15:04,HI599889
T0000005653,170000,2019-06-29 10:13:01,OA506453
T0000005654,120000,2019-06-29 10:14:32,HD992446
T0000005655,210000,2019-06-29 10:48:50,GD064521
T0000005656,120000,2019-06-29 11:04:11,IK292139
T0000005657,210000,2019-06-29 11:13:17,HI879414
T0000005658,210000,2019-06-29 11:19:03,HD052466
T0000005659,180000,2019-06-29 11:57:40,PL950758
T0000005660,50000,2019-06-29 12:35:08,TS298879
T0000005661,120000,2019-06-29 12:48:40,GD665518
T0000005662,210000,2019-06-29 13:19:47,AS501123
T0000005663,210000,2019-06-29 13:22:22,TS568764
T0000005664,85000,2019-06-29 15:20:42,IK453330
T0000005665,210000,2019-06-29 16:26:26,HI994221
T0000005666,120000,2019-06-29 16:30:01,PL615581
T0000005667,170000,2019-06-29 16:30:33,AS771307
T0000005668,210000,2019-06-29 17:09:21,OA012423
T0000005669,150000,2019-06-29 17:47:07,IK631448
T0000005670,170000,2019-06-29 17:51:54,IK641262
T0000005671,150000,2019-06-29 18:22:35,TS179639
T0000005672,100000,2019-06-29 19:28:08,GD326524
T0000005673,210000,2019-06-29 19:31:04,AS345508
T0000005674,210000,2019-06-29 20:18:00,GD138948
T0000005675,180000,2019-06-29 21:20:41,HI926999
T0000005676,50000,2019-06-29 21:34:47,PL325020
T0000005677,100000,2019-06-29 22:46:34,HD666936
T0000005678,85000,2019-06-30 00:31:06,AS603613
T0000005679,100000,2019-06-30 01:14:20,AS972005
T0000005680,85000,2019-06-30 01:30:04,TS246098
T0000005681,120000,2019-06-30 01:30:52,AS875048
T0000005682,100000,2019-06-30 01:41:18,HD194702
T0000005683,120000,2019-06-30 02:23:09,PL666557
T0000005684,390000,2019-06-30 02:36:36,TS085215
T0000005685,85000,2019-06-30 04:23:53,HD048025
T0000005686,210000,2019-06-30 04:25:55,GD081993
T0000005687,85000,2019-06-30 04:33:14,PL320453
T0000005688,100000,2019-06-30 05:40:26,PL964230
T0000005689,85000,2019-06-30 05:54:04,AS366153
T0000005690,85000,2019-06-30 06:51:36,PL046622
T0000005691,295000,2019-06-30 07:14:40,TS321426
T0000005692,50000,2019-06-30 07:21:23,PL877142
T0000005693,210000,2019-06-30 07:33:08,IK569155
T0000005694,240000,2019-06-30 08:14:56,TS490052
T0000005695,255000,2019-06-30 09:50:41,HI227285
T0000005696,210000,2019-06-30 11:15:14,PL433500
T0000005697,85000,2019-06-30 12:07:14,PL174258
T0000005698,255000,2019-06-30 12:41:58,HI078880
T0000005699,180000,2019-06-30 13:18:58,OA834676
T0000005700,360000,2019-06-30 13:21:05,OA143589
T0000005701,100000,2019-06-30 13:59:47,HI433894
T0000005702,180000,2019-06-30 14:06:56,HI345781
T0000005703,85000,2019-06-30 15:02:18,TS014817
T0000005704,180000,2019-06-30 15:05:57,IK330019
T0000005705,210000,2019-06-30 15:09:17,HI049184
T0000005706,50000,2019-06-30 15:17:45,IK165785
T0000005707,210000,2019-06-30 15:23:59,HD403941
T0000005708,100000,2019-06-30 15:40:08,TS649822
T0000005709,210000,2019-06-30 15:57:04,HD459890
T0000005710,85000,2019-06-30 16:18:56,HI295053
T0000005711,210000,2019-06-30 16:53:12,IK252166
T0000005712,120000,2019-06-30 17:58:24,TS558026
T0000005713,50000,2019-06-30 18:09:19,PL500772
T0000005714,135000,2019-06-30 18:38:55,PL659401
T0000005715,85000,2019-06-30 18:54:18,AS660812
T0000005716,50000,2019-06-30 20:03:44,OA998167
T0000005717,210000,2019-06-30 21:12:36,AS766856
T0000005718,205000,2019-06-30 23:31:39,IK446361
T0000005719,210000,2019-06-30 23:35:42,HD109539
T0000005720,210000,2019-07-01 00:19:44,PL145577
T0000005721,180000,2019-07-01 02:19:53,OA215175
T0000005722,50000,2019-07-01 02:39:30,OA755989
T0000005723,50000,2019-07-01 03:17:51,AS491747
T0000005724,85000,2019-07-01 03:40:12,PL634236
T0000005725,50000,2019-07-01 04:45:04,AS704643
T0000005726,100000,2019-07-01 05:00:10,GD124507
T0000005727,50000,2019-07-01 05:55:36,OA680638
T0000005728,210000,2019-07-01 06:24:41,IK460546
T0000005729,180000,2019-07-01 06:27:57,TS619017
T0000005730,150000,2019-07-01 06:39:21,IK466976
T0000005731,210000,2019-07-01 08:02:09,HD852520
T0000005732,300000,2019-07-01 08:23:32,TS351797
T0000005733,210000,2019-07-01 10:48:56,AS772036
T0000005734,50000,2019-07-01 11:14:11,TS886985
T0000005735,100000,2019-07-01 11:44:41,PL990383
T0000005736,250000,2019-07-01 11:55:05,PL564760
T0000005737,85000,2019-07-01 12:27:56,HI965956
T0000005738,380000,2019-07-01 13:07:12,HI155985
T0000005739,420000,2019-07-01 14:02:36,IK059828
T0000005740,50000,2019-07-01 14:50:31,HI100579
T0000005741,85000,2019-07-01 14:57:25,IK886752
T0000005742,210000,2019-07-01 16:01:17,AS587750
T0000005743,85000,2019-07-01 16:10:54,TS613765
T0000005744,240000,2019-07-01 16:49:17,TS594841
T0000005745,210000,2019-07-01 17:10:56,OA755989
T0000005746,170000,2019-07-01 17:40:11,GD471767
T0000005747,210000,2019-07-01 18:01:18,TS771339
T0000005748,50000,2019-07-01 18:48:43,IK429188
T0000005749,220000,2019-07-01 19:36:02,IK039344
T0000005750,85000,2019-07-01 19:44:23,AS385315
T0000005751,180000,2019-07-01 19:58:16,GD513608
T0000005752,180000,2019-07-01 20:18:37,IK306028
T0000005753,50000,2019-07-01 20:58:12,OA352170
T0000005754,150000,2019-07-01 21:15:19,IK510899
T0000005755,210000,2019-07-01 21:21:18,PL813822
T0000005756,50000,2019-07-01 22:53:34,OA224027
T0000005757,210000,2019-07-01 23:33:28,GD979485
T0000005758,120000,2019-07-01 23:44:50,TS563606
T0000005759,85000,2019-07-01 23:47:15,PL636860
T0000005760,210000,2019-07-02 01:45:50,HD831023
T0000005761,210000,2019-07-02 01:46:43,IK351092
T0000005762,210000,2019-07-02 02:14:44,OA834443
T0000005763,180000,2019-07-02 02:23:51,TS878897
T0000005764,85000,2019-07-02 02:24:54,AS029624
T0000005765,420000,2019-07-02 02:29:05,IK633711
T0000005766,210000,2019-07-02 03:19:01,IK430848
T0000005767,50000,2019-07-02 03:19:46,IK986467
T0000005768,50000,2019-07-02 04:07:26,PL989164
T0000005769,50000,2019-07-02 04:18:30,GD375438
T0000005770,210000,2019-07-02 05:12:07,OA143589
T0000005771,50000,2019-07-02 06:31:48,HI422675
T0000005772,180000,2019-07-02 07:15:42,HD280416
T0000005773,50000,2019-07-02 07:21:54,PL613759
T0000005774,210000,2019-07-02 07:38:19,TS667330
T0000005775,210000,2019-07-02 08:37:15,OA093559
T0000005776,50000,2019-07-02 08:42:05,PL928545
T0000005777,85000,2019-07-02 11:02:27,AS176615
T0000005778,85000,2019-07-02 12:37:34,PL654732
T0000005779,50000,2019-07-02 16:00:28,OA142331
T0000005780,100000,2019-07-02 17:18:38,PL491769
T0000005781,85000,2019-07-02 18:33:05,HD805503
T0000005782,85000,2019-07-02 18:47:48,OA866679
T0000005783,85000,2019-07-02 19:19:53,HI501312
T0000005784,170000,2019-07-02 19:32:36,HI846961
T0000005785,50000,2019-07-02 21:07:26,PL551489
T0000005786,85000,2019-07-02 21:36:12,OA666190
T0000005787,210000,2019-07-02 23:10:39,GD885447
T0000005788,210000,2019-07-02 23:19:11,AS460629
T0000005789,50000,2019-07-03 01:13:11,TS321426
T0000005790,210000,2019-07-03 01:32:44,HD112851
T0000005791,50000,2019-07-03 01:37:08,OA500792
T0000005792,210000,2019-07-03 03:10:27,IK855920
T0000005793,210000,2019-07-03 03:58:16,HD332594
T0000005794,180000,2019-07-03 05:57:53,HD666225
T0000005795,50000,2019-07-03 08:47:02,OA886148
T0000005796,85000,2019-07-03 09:05:05,TS210661
T0000005797,100000,2019-07-03 10:02:10,TS209540
T0000005798,120000,2019-07-03 10:10:42,PL267719
T0000005799,210000,2019-07-03 10:19:05,TS311478
T0000005800,170000,2019-07-03 10:35:23,HI909325
T0000005801,50000,2019-07-03 10:41:16,GD558480
T0000005802,85000,2019-07-03 11:16:33,TS744630
T0000005803,210000,2019-07-03 12:15:22,GD761771
T0000005804,50000,2019-07-03 12:35:48,GD269619
T0000005805,85000,2019-07-03 13:30:08,TS021036
T0000005806,180000,2019-07-03 13:58:14,HI215420
T0000005807,420000,2019-07-03 14:28:02,OA578672
T0000005808,85000,2019-07-03 14:33:48,HD074397
T0000005809,170000,2019-07-03 14:42:29,HD058348
T0000005810,210000,2019-07-03 14:50:08,IK963761
T0000005811,120000,2019-07-03 15:11:45,OA184387
T0000005812,180000,2019-07-03 16:04:03,AS220726
T0000005813,50000,2019-07-03 16:07:37,AS581751
T0000005814,210000,2019-07-03 16:51:24,PL160503
T0000005815,120000,2019-07-03 18:06:56,HI648050
T0000005816,50000,2019-07-03 18:21:20,AS886949
T0000005817,260000,2019-07-03 19:27:35,TS342811
T0000005818,210000,2019-07-03 20:55:40,HI554088
T0000005819,50000,2019-07-03 21:02:41,OA410852
T0000005820,85000,2019-07-03 21:51:01,OA229900
T0000005821,120000,2019-07-03 21:52:27,OA897552
T0000005822,50000,2019-07-03 22:34:25,AS118198
T0000005823,100000,2019-07-03 22:43:00,HI501814
T0000005824,50000,2019-07-03 22:49:26,AS453157
T0000005825,50000,2019-07-04 00:15:16,HI713224
T0000005826,210000,2019-07-04 00:36:57,HD070115
T0000005827,170000,2019-07-04 00:51:13,IK377403
T0000005828,210000,2019-07-04 02:37:21,TS342077
T0000005829,180000,2019-07-04 02:43:02,AS251112
T0000005830,180000,2019-07-04 03:00:45,IK631512
T0000005831,85000,2019-07-04 03:30:59,GD796301
T0000005832,210000,2019-07-04 03:49:49,OA570624
T0000005833,210000,2019-07-04 03:58:56,HD312137
T0000005834,85000,2019-07-04 04:03:56,IK372117
T0000005835,170000,2019-07-04 04:55:27,GD001473
T0000005836,120000,2019-07-04 05:20:11,AS015233
T0000005837,210000,2019-07-04 07:37:58,HD471103
T0000005838,85000,2019-07-04 07:51:49,PL562542
T0000005839,50000,2019-07-04 08:10:56,HI074037
T0000005840,230000,2019-07-04 08:11:59,PL570199
T0000005841,120000,2019-07-04 08:19:39,HI302801
T0000005842,50000,2019-07-04 08:40:32,HD693171
T0000005843,50000,2019-07-04 08:43:12,OA518938
T0000005844,170000,2019-07-04 11:38:18,PL212885
T0000005845,85000,2019-07-04 11:53:06,GD026761
T0000005846,210000,2019-07-04 11:55:51,HD487220
T0000005847,50000,2019-07-04 12:05:46,PL624566
T0000005848,120000,2019-07-04 12:08:18,TS383886
T0000005849,260000,2019-07-04 12:19:41,OA768446
T0000005850,180000,2019-07-04 12:55:50,AS614421
T0000005851,210000,2019-07-04 14:13:06,GD902176
T0000005852,180000,2019-07-04 14:19:33,HI373091
T0000005853,100000,2019-07-04 14:38:24,HD805503
T0000005854,180000,2019-07-04 14:46:38,HD827887
T0000005855,120000,2019-07-04 16:31:05,TS674550
T0000005856,210000,2019-07-04 17:57:14,OA930488
T0000005857,120000,2019-07-04 18:07:25,GD114852
T0000005858,85000,2019-07-04 18:16:19,PL549629
T0000005859,85000,2019-07-04 19:20:39,AS123190
T0000005860,210000,2019-07-04 19:31:40,GD139130
T0000005861,85000,2019-07-04 23:01:32,HI616611
T0000005862,210000,2019-07-04 23:42:07,AS369861
T0000005863,210000,2019-07-05 00:12:16,GD951332
T0000005864,180000,2019-07-05 00:52:29,HI231462
T0000005865,210000,2019-07-05 01:12:42,TS825520
T0000005866,265000,2019-07-05 01:20:15,HD459783
T0000005867,120000,2019-07-05 01:24:17,GD881679
T0000005868,85000,2019-07-05 01:26:11,HI601096
T0000005869,210000,2019-07-05 01:54:30,TS816625
T0000005870,205000,2019-07-05 02:06:52,TS179639
T0000005871,220000,2019-07-05 02:30:31,TS516522
T0000005872,120000,2019-07-05 02:44:25,HI218595
T0000005873,180000,2019-07-05 02:44:50,HI248417
T0000005874,50000,2019-07-05 03:05:08,HI886359
T0000005875,210000,2019-07-05 03:06:08,TS114225
T0000005876,210000,2019-07-05 03:25:56,TS267517
T0000005877,210000,2019-07-05 04:26:20,PL804383
T0000005878,210000,2019-07-05 04:28:50,PL191946
T0000005879,210000,2019-07-05 04:44:43,IK510899
T0000005880,310000,2019-07-05 04:52:22,OA681007
T0000005881,50000,2019-07-05 06:23:21,GD360440
T0000005882,200000,2019-07-05 06:46:55,HI769940
T0000005883,85000,2019-07-05 07:43:38,OA366759
T0000005884,50000,2019-07-05 09:16:21,GD308876
T0000005885,50000,2019-07-05 09:29:09,PL102045
T0000005886,120000,2019-07-05 09:44:44,HD679144
T0000005887,120000,2019-07-05 10:04:47,IK403801
T0000005888,170000,2019-07-05 10:53:42,IK736758
T0000005889,100000,2019-07-05 11:20:40,IK930070
T0000005890,85000,2019-07-05 12:04:23,GD083109
T0000005891,120000,2019-07-05 13:53:02,TS716875
T0000005892,50000,2019-07-05 14:07:18,GD879805
T0000005893,210000,2019-07-05 14:08:59,HD880103
T0000005894,120000,2019-07-05 14:17:47,HI653573
T0000005895,210000,2019-07-05 14:50:46,IK694377
T0000005896,50000,2019-07-05 15:15:32,AS171994
T0000005897,120000,2019-07-05 16:54:46,AS993100
T0000005898,50000,2019-07-05 17:32:22,AS699883
T0000005899,420000,2019-07-05 17:39:12,HD699115
T0000005900,180000,2019-07-05 17:52:22,HD738121
T0000005901,210000,2019-07-05 17:59:39,AS502510
T0000005902,170000,2019-07-05 19:56:44,TS033156
T0000005903,85000,2019-07-05 20:15:18,PL769414
T0000005904,210000,2019-07-05 20:39:26,OA599080
T0000005905,210000,2019-07-05 20:57:50,OA018910
T0000005906,210000,2019-07-05 22:59:42,OA675891
T0000005907,210000,2019-07-05 23:45:48,TS642752
T0000005908,100000,2019-07-05 23:47:33,IK733351
T0000005909,240000,2019-07-06 00:10:25,PL147335
T0000005910,180000,2019-07-06 00:55:49,TS703441
T0000005911,85000,2019-07-06 01:09:20,TS465474
T0000005912,120000,2019-07-06 01:18:35,OA224027
T0000005913,85000,2019-07-06 02:15:03,GD485275
T0000005914,420000,2019-07-06 02:48:50,GD869667
T0000005915,85000,2019-07-06 02:53:42,IK039344
T0000005916,170000,2019-07-06 03:13:28,OA838720
T0000005917,210000,2019-07-06 03:19:18,TS789849
T0000005918,210000,2019-07-06 03:34:09,PL677323
T0000005919,240000,2019-07-06 04:19:43,IK306028
T0000005920,255000,2019-07-06 04:28:22,TS505679
T0000005921,210000,2019-07-06 04:46:55,GD462529
T0000005922,85000,2019-07-06 04:55:24,HD710658
T0000005923,120000,2019-07-06 05:25:58,TS871110
T0000005924,150000,2019-07-06 05:35:08,AS665097
T0000005925,50000,2019-07-06 06:07:29,GD296555
T0000005926,50000,2019-07-06 06:19:55,GD807513
T0000005927,85000,2019-07-06 06:35:26,OA228291
T0000005928,100000,2019-07-06 08:18:40,PL964421
T0000005929,210000,2019-07-06 08:28:36,IK466573
T0000005930,180000,2019-07-06 08:40:13,TS551344
T0000005931,170000,2019-07-06 09:11:54,TS021036
T0000005932,210000,2019-07-06 10:40:43,HI493527
T0000005933,120000,2019-07-06 10:52:12,AS168089
T0000005934,210000,2019-07-06 10:59:08,HD867363
T0000005935,50000,2019-07-06 11:52:50,GD309433
T0000005936,85000,2019-07-06 12:08:31,HD775663
T0000005937,85000,2019-07-06 12:39:07,HD642174
T0000005938,210000,2019-07-06 13:49:36,PL649133
T0000005939,85000,2019-07-06 13:49:59,TS682265
T0000005940,240000,2019-07-06 14:18:34,HI265546
T0000005941,120000,2019-07-06 16:59:15,IK993568
T0000005942,85000,2019-07-06 17:04:45,HI151205
T0000005943,100000,2019-07-06 17:08:16,HD823097
T0000005944,85000,2019-07-06 18:00:05,OA241695
T0000005945,50000,2019-07-06 19:35:23,TS258685
T0000005946,180000,2019-07-06 20:29:37,IK749861
T0000005947,50000,2019-07-06 21:56:01,OA452734
T0000005948,85000,2019-07-06 23:11:41,HD071461
T0000005949,210000,2019-07-06 23:54:24,AS460655
T0000005950,180000,2019-07-06 23:56:10,OA795599
T0000005951,100000,2019-07-07 01:08:26,HD903528
T0000005952,210000,2019-07-07 01:17:23,HD921002
T0000005953,85000,2019-07-07 01:24:00,IK132840
T0000005954,50000,2019-07-07 02:05:31,TS810881
T0000005955,85000,2019-07-07 02:40:15,GD770166
T0000005956,180000,2019-07-07 02:51:27,HD044319
T0000005957,100000,2019-07-07 03:21:17,IK927405
T0000005958,85000,2019-07-07 03:27:30,IK616996
T0000005959,85000,2019-07-07 03:37:40,TS816625
T0000005960,210000,2019-07-07 04:49:22,AS621674
T0000005961,180000,2019-07-07 05:04:03,PL705609
T0000005962,120000,2019-07-07 05:07:48,PL886444
T0000005963,180000,2019-07-07 05:51:59,HI627474
T0000005964,210000,2019-07-07 09:25:58,OA255039
T0000005965,100000,2019-07-07 10:32:28,GD326524
T0000005966,210000,2019-07-07 11:11:52,OA190016
T0000005967,85000,2019-07-07 11:35:57,OA764380
T0000005968,360000,2019-07-07 11:41:49,GD082396
T0000005969,100000,2019-07-07 13:07:34,HI957106
T0000005970,170000,2019-07-07 13:47:03,GD862639
T0000005971,180000,2019-07-07 15:28:41,TS614929
T0000005972,210000,2019-07-07 15:32:35,IK164154
T0000005973,210000,2019-07-07 15:53:58,GD856484
T0000005974,180000,2019-07-07 16:11:13,AS857991
T0000005975,180000,2019-07-07 16:22:49,OA506453
T0000005976,310000,2019-07-07 17:45:04,HD313841
T0000005977,85000,2019-07-07 18:59:29,IK027932
T0000005978,200000,2019-07-07 19:07:29,HD648882
T0000005979,50000,2019-07-07 19:25:40,TS248015
T0000005980,210000,2019-07-07 19:43:08,PL185504
T0000005981,210000,2019-07-07 20:23:57,PL456313
T0000005982,210000,2019-07-07 20:44:06,OA567940
T0000005983,50000,2019-07-07 21:44:05,HD099859
T0000005984,180000,2019-07-07 23:15:38,HI841207
T0000005985,210000,2019-07-07 23:37:23,PL447530
T0000005986,100000,2019-07-08 00:04:22,IK923881
T0000005987,185000,2019-07-08 00:05:57,OA134132
T0000005988,100000,2019-07-08 00:45:02,AS557018
T0000005989,50000,2019-07-08 00:52:38,HI560276
T0000005990,50000,2019-07-08 01:56:30,IK964401
T0000005991,85000,2019-07-08 02:06:09,AS870817
T0000005992,420000,2019-07-08 02:31:42,HD556323
T0000005993,85000,2019-07-08 04:18:47,PL102815
T0000005994,85000,2019-07-08 04:28:34,HI491504
T0000005995,210000,2019-07-08 06:07:52,TS426363
T0000005996,50000,2019-07-08 08:05:58,IK777885
T0000005997,50000,2019-07-08 08:33:22,OA422340
T0000005998,200000,2019-07-08 08:39:03,TS645212
T0000005999,180000,2019-07-08 10:13:08,IK487798
T0000006000,180000,2019-07-08 11:05:47,PL520159
T0000006001,120000,2019-07-08 11:16:55,IK555274
T0000006002,100000,2019-07-08 12:00:48,IK736758
T0000006003,180000,2019-07-08 12:10:39,GD324324
T0000006004,210000,2019-07-08 12:34:42,TS981486
T0000006005,50000,2019-07-08 12:39:13,OA393462
T0000006006,210000,2019-07-08 13:17:35,PL659352
T0000006007,50000,2019-07-08 13:19:24,HI405294
T0000006008,50000,2019-07-08 14:27:58,IK420707
T0000006009,100000,2019-07-08 14:52:51,HD078028
T0000006010,85000,2019-07-08 15:30:20,PL843204
T0000006011,210000,2019-07-08 16:01:25,IK975905
T0000006012,180000,2019-07-08 16:22:51,HD351414
T0000006013,210000,2019-07-08 16:44:25,HI635804
T0000006014,120000,2019-07-08 16:45:24,PL534834
T0000006015,50000,2019-07-08 17:46:14,PL316635
T0000006016,50000,2019-07-08 17:55:12,PL984365
T0000006017,210000,2019-07-08 18:24:43,HD685797
T0000006018,210000,2019-07-08 18:40:29,HD561717
T0000006019,150000,2019-07-08 20:24:53,GD933293
T0000006020,120000,2019-07-08 20:32:32,AS886138
T0000006021,50000,2019-07-08 20:34:03,OA256309
T0000006022,120000,2019-07-08 20:40:11,AS152185
T0000006023,85000,2019-07-08 21:39:52,GD332889
T0000006024,100000,2019-07-08 22:01:50,PL826676
T0000006025,100000,2019-07-08 23:05:33,TS429065
T0000006026,50000,2019-07-09 00:45:14,PL999250
T0000006027,180000,2019-07-09 01:12:13,HD747377
T0000006028,210000,2019-07-09 02:28:09,GD152773
T0000006029,85000,2019-07-09 03:00:25,OA886148
T0000006030,50000,2019-07-09 03:34:16,IK809167
T0000006031,50000,2019-07-09 05:10:54,IK130171
T0000006032,210000,2019-07-09 05:43:18,HI142725
T0000006033,210000,2019-07-09 06:01:46,PL093071
T0000006034,210000,2019-07-09 06:15:33,TS860951
T0000006035,85000,2019-07-09 06:54:53,HI570349
T0000006036,85000,2019-07-09 10:36:11,IK669065
T0000006037,50000,2019-07-09 10:55:20,OA544396
T0000006038,85000,2019-07-09 11:11:21,TS563606
T0000006039,120000,2019-07-09 12:04:43,GD843122
T0000006040,85000,2019-07-09 13:00:52,HD537011
T0000006041,255000,2019-07-09 13:20:46,TS456293
T0000006042,180000,2019-07-09 13:28:36,HI218595
T0000006043,210000,2019-07-09 15:10:39,TS842244
T0000006044,220000,2019-07-09 15:56:54,IK052835
T0000006045,180000,2019-07-09 16:05:44,GD095067
T0000006046,120000,2019-07-09 16:09:56,AS854424
T0000006047,85000,2019-07-09 16:18:09,HD734247
T0000006048,85000,2019-07-09 16:29:09,IK242265
T0000006049,120000,2019-07-09 16:47:36,OA639613
T0000006050,170000,2019-07-09 17:13:40,OA794542
T0000006051,210000,2019-07-09 17:39:00,OA904369
T0000006052,210000,2019-07-09 18:15:43,IK993568
T0000006053,50000,2019-07-09 18:51:32,PL866564
T0000006054,210000,2019-07-09 19:05:24,PL163921
T0000006055,85000,2019-07-09 19:07:48,HD146199
T0000006056,85000,2019-07-09 19:22:14,OA568136
T0000006057,120000,2019-07-09 19:39:27,AS525250
T0000006058,85000,2019-07-09 20:00:58,TS979550
T0000006059,50000,2019-07-09 20:28:48,TS803328
T0000006060,240000,2019-07-09 20:31:24,OA641335
T0000006061,50000,2019-07-09 20:33:11,HI407816
T0000006062,50000,2019-07-09 20:39:59,IK397678
T0000006063,560000,2019-07-09 21:08:38,GD216317
T0000006064,210000,2019-07-09 21:10:33,PL391700
T0000006065,170000,2019-07-09 22:33:27,IK529029
T0000006066,50000,2019-07-09 22:36:21,PL355994
T0000006067,210000,2019-07-09 23:12:07,PL614797
T0000006068,240000,2019-07-09 23:22:38,GD163914
T0000006069,120000,2019-07-09 23:54:12,HI873127
T0000006070,50000,2019-07-10 01:25:35,HD581148
T0000006071,210000,2019-07-10 02:03:58,HD349501
T0000006072,85000,2019-07-10 02:52:03,IK083204
T0000006073,50000,2019-07-10 02:54:28,PL314896
T0000006074,120000,2019-07-10 03:55:57,TS934599
T0000006075,120000,2019-07-10 04:09:26,HD537011
T0000006076,150000,2019-07-10 04:19:55,AS355098
T0000006077,85000,2019-07-10 04:51:40,PL049894
T0000006078,85000,2019-07-10 04:58:43,HD838779
T0000006079,100000,2019-07-10 06:46:28,HI051235
T0000006080,50000,2019-07-10 06:58:35,IK899587
T0000006081,120000,2019-07-10 08:23:37,TS758130
T0000006082,210000,2019-07-10 08:31:59,PL505013
T0000006083,210000,2019-07-10 08:34:33,PL660410
T0000006084,180000,2019-07-10 08:46:14,TS600511
T0000006085,150000,2019-07-10 09:50:14,TS763203
T0000006086,180000,2019-07-10 10:14:39,HI690734
T0000006087,150000,2019-07-10 10:27:38,PL681000
T0000006088,50000,2019-07-10 10:48:25,PL563502
T0000006089,85000,2019-07-10 10:53:32,HI629862
T0000006090,120000,2019-07-10 10:57:18,PL013667
T0000006091,85000,2019-07-10 12:45:31,HI736424
T0000006092,210000,2019-07-10 12:51:48,IK676041
T0000006093,210000,2019-07-10 13:02:12,PL215752
T0000006094,390000,2019-07-10 13:49:43,OA642994
T0000006095,85000,2019-07-10 14:17:38,IK540492
T0000006096,210000,2019-07-10 14:45:05,OA263631
T0000006097,85000,2019-07-10 14:48:04,HI889608
T0000006098,85000,2019-07-10 16:23:30,HD069769
T0000006099,120000,2019-07-10 16:37:50,IK863423
T0000006100,210000,2019-07-10 16:41:46,AS717316
T0000006101,50000,2019-07-10 16:54:03,HD084175
T0000006102,210000,2019-07-10 17:26:28,AS860362
T0000006103,170000,2019-07-10 17:47:26,HD412914
T0000006104,50000,2019-07-10 18:13:33,TS758130
T0000006105,210000,2019-07-10 18:17:24,PL666557
T0000006106,210000,2019-07-10 18:19:03,HI780705
T0000006107,210000,2019-07-10 19:07:08,TS341150
T0000006108,180000,2019-07-10 19:32:51,OA869095
T0000006109,210000,2019-07-10 22:27:38,OA329115
T0000006110,85000,2019-07-11 00:51:14,HD206448
T0000006111,85000,2019-07-11 00:52:57,PL242307
T0000006112,420000,2019-07-11 01:35:55,AS352069
T0000006113,50000,2019-07-11 02:12:40,IK975392
T0000006114,210000,2019-07-11 02:30:08,OA510950
T0000006115,50000,2019-07-11 04:34:51,AS399435
T0000006116,210000,2019-07-11 04:54:25,AS033898
T0000006117,120000,2019-07-11 05:01:49,HI048809
T0000006118,85000,2019-07-11 05:37:48,IK627931
T0000006119,85000,2019-07-11 07:11:06,HD148659
T0000006120,210000,2019-07-11 07:13:16,GD144013
T0000006121,120000,2019-07-11 07:48:29,TS938383
T0000006122,100000,2019-07-11 07:53:30,IK299592
T0000006123,50000,2019-07-11 08:13:20,OA695959
T0000006124,50000,2019-07-11 08:50:09,OA072075
T0000006125,120000,2019-07-11 08:50:27,HD532552
T0000006126,50000,2019-07-11 09:56:02,PL889178
T0000006127,50000,2019-07-11 13:03:07,IK330019
T0000006128,210000,2019-07-11 13:38:37,TS878897
T0000006129,180000,2019-07-11 14:28:02,IK114480
T0000006130,210000,2019-07-11 15:51:10,OA273247
T0000006131,170000,2019-07-11 16:38:07,OA917468
T0000006132,50000,2019-07-11 18:09:54,TS132003
T0000006133,100000,2019-07-11 18:40:22,HD558047
T0000006134,210000,2019-07-11 19:08:58,HI672548
T0000006135,85000,2019-07-11 19:20:41,IK593766
T0000006136,210000,2019-07-11 19:24:13,GD406715
T0000006137,210000,2019-07-11 19:35:36,HD160543
T0000006138,50000,2019-07-11 20:01:31,HI963277
T0000006139,210000,2019-07-11 20:01:43,TS239042
T0000006140,180000,2019-07-11 20:16:18,IK820199
T0000006141,205000,2019-07-11 20:25:06,HD807553
T0000006142,380000,2019-07-11 21:29:30,PL852196
T0000006143,50000,2019-07-11 22:12:55,HD580454
T0000006144,180000,2019-07-11 22:18:25,PL466152
T0000006145,210000,2019-07-11 22:22:13,GD297149
T0000006146,120000,2019-07-11 22:35:06,TS413667
