customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,routine_flg,calc_date,membership_period
HD374247,XX,C01,M,2016-01-01,,CA1,0,종일,10500,일반,4.583333333,4.5,7,1,1,2019-04-30,39
AS077151,XXX,C02,F,2016-01-01,,CA1,0,주간,7500,일반,5.166666667,5,9,3,1,2019-04-30,39
HI580283,XXXXX,C02,F,2016-01-01,,CA1,0,주간,7500,일반,4.75,4.5,8,1,1,2019-04-30,39
PL589030,XXXXX,C01,F,2016-01-01,,CA1,0,종일,10500,일반,5.25,5.5,8,2,1,2019-04-30,39
OA000310,XXXXXX,C02,F,2016-01-01,,CA1,0,주간,7500,일반,4.916666667,5,7,3,1,2019-04-30,39
PL601016,XXXX,C01,M,2016-01-01,,CA1,0,종일,10500,일반,4.5,4,7,3,1,2019-04-30,39
AS946582,XXXXXX,C02,F,2016-01-01,,CA1,0,주간,7500,일반,4.916666667,5,7,2,1,2019-04-30,39
PL959416,XXXXX,C02,F,2016-01-01,,CA1,0,주간,7500,일반,5.083333333,5,7,4,1,2019-04-30,39
GD934041,XXXXX,C03,F,2016-01-01,,CA1,0,야간,6000,일반,4.583333333,4,7,1,1,2019-04-30,39
IK534014,XXXX,C02,F,2016-01-01,,CA1,0,주간,7500,일반,3.666666667,3.5,6,2,1,2019-04-30,39
OA854705,XXXXX,C01,M,2016-01-01,,CA1,0,종일,10500,일반,4.583333333,4.5,7,2,1,2019-04-30,39
HD242691,XXXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,5.666666667,5.5,8,3,1,2019-04-30,38
PL186773,XXXXX,C03,M,2016-02-01,,CA1,0,야간,6000,일반,4,4.5,7,2,1,2019-04-30,38
TS721551,XXXX,C02,F,2016-02-01,,CA1,0,주간,7500,일반,3.916666667,4,7,1,1,2019-04-30,38
OA602923,XXXX,C01,F,2016-02-01,,CA1,0,종일,10500,일반,3.75,4,5,2,1,2019-04-30,38
AS679641,XXXXXX,C03,M,2016-02-01,,CA1,0,야간,6000,일반,5.083333333,6,8,1,1,2019-04-30,38
PL587525,XXXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,4.25,4,9,2,1,2019-04-30,38
OA297467,XXXXX,C02,M,2016-02-01,,CA1,0,주간,7500,일반,4,4,8,1,1,2019-04-30,38
HI013994,XXX,C02,M,2016-02-01,,CA1,0,주간,7500,일반,3.583333333,3.5,6,1,1,2019-04-30,38
HI652550,XXXXX,C02,F,2016-02-01,,CA1,0,주간,7500,일반,5,5,9,1,1,2019-04-30,38
AS950313,XXX,C02,F,2016-02-01,,CA1,0,주간,7500,일반,3.916666667,4,6,2,1,2019-04-30,38
OA760582,XXX,C02,F,2016-02-01,,CA1,0,주간,7500,일반,4.166666667,4.5,6,2,1,2019-04-30,38
PL255830,XXXXX,C01,F,2016-02-01,,CA1,0,종일,10500,일반,3.916666667,3,8,3,1,2019-04-30,38
IK810639,XXX,C01,F,2016-02-01,,CA1,0,종일,10500,일반,3.916666667,4,6,1,1,2019-04-30,38
PL080089,XXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,4.333333333,4,7,2,1,2019-04-30,38
GD862639,XXXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,4,4,8,1,1,2019-04-30,38
IK594280,XXXX,C03,M,2016-02-01,,CA1,0,야간,6000,일반,4.75,5,7,2,1,2019-04-30,38
AS961301,XXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,3.75,4,7,2,1,2019-04-30,38
OA082154,XXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,4.583333333,4.5,7,2,1,2019-04-30,38
GD125079,XXXXX,C03,M,2016-02-01,,CA1,0,야간,6000,일반,3.75,3.5,7,2,1,2019-04-30,38
IK520591,XXXXX,C03,F,2016-02-01,,CA1,0,야간,6000,일반,4.833333333,5,7,2,1,2019-04-30,38
HI792024,XXX,C03,F,2016-02-01,,CA1,0,야간,6000,일반,4.166666667,4,6,2,1,2019-04-30,38
AS704643,XXXX,C03,M,2016-02-01,,CA1,0,야간,6000,일반,4.833333333,4.5,9,3,1,2019-04-30,38
TS186053,XX,C03,M,2016-02-01,,CA1,0,야간,6000,일반,4.75,5,6,3,1,2019-04-30,38
IK031542,XX,C02,F,2016-02-01,,CA1,0,주간,7500,일반,4.333333333,4.5,8,1,1,2019-04-30,38
OA844565,XXXX,C03,M,2016-02-01,,CA1,0,야간,6000,일반,4.333333333,4,7,2,1,2019-04-30,38
OA657660,XXXXXX,C03,M,2016-02-01,,CA1,0,야간,6000,일반,5.166666667,5,8,3,1,2019-04-30,38
GD489148,XXXXX,C03,M,2016-02-01,,CA1,0,야간,6000,일반,4.583333333,5,7,2,1,2019-04-30,38
HI828919,XXXXX,C02,F,2016-02-01,,CA1,0,주간,7500,일반,4.583333333,4.5,7,2,1,2019-04-30,38
IK572159,XXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,5.25,5.5,7,3,1,2019-04-30,38
TS165036,XXXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,4.416666667,4,7,2,1,2019-04-30,38
HI288209,XXXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,4.333333333,4,9,3,1,2019-04-30,38
OA433460,XXXX,C02,F,2016-02-01,,CA1,0,주간,7500,일반,4.25,5,7,1,1,2019-04-30,38
OA270440,XXXX,C02,M,2016-02-01,,CA1,0,주간,7500,일반,4.166666667,4,7,2,1,2019-04-30,38
TS369665,XXXXX,C02,F,2016-02-01,,CA1,0,주간,7500,일반,4.583333333,4.5,8,2,1,2019-04-30,38
TS536631,XXX,C03,M,2016-02-01,,CA1,0,야간,6000,일반,4.583333333,5,7,1,1,2019-04-30,38
PL877142,XXXX,C02,F,2016-02-01,,CA1,0,주간,7500,일반,5,5,7,2,1,2019-04-30,38
HD769845,XXXX,C03,M,2016-02-01,,CA1,0,야간,6000,일반,4.666666667,5,7,2,1,2019-04-30,38
PL666557,XXXX,C01,F,2016-02-01,,CA1,0,종일,10500,일반,4.833333333,5,7,2,1,2019-04-30,38
IK508589,XXXXX,C03,M,2016-02-01,,CA1,0,야간,6000,일반,4.583333333,5,8,2,1,2019-04-30,38
IK612587,XXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,4.666666667,4.5,8,2,1,2019-04-30,38
TS504594,XXXXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,4.25,4.5,6,2,1,2019-04-30,38
HD134597,XXXX,C03,F,2016-02-01,,CA1,0,야간,6000,일반,4.666666667,4,11,2,1,2019-04-30,38
AS346579,XX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,4.666666667,4.5,7,3,1,2019-04-30,38
HI471204,XXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,4.333333333,4,7,1,1,2019-04-30,38
GD859439,XXXX,C02,F,2016-02-01,,CA1,0,주간,7500,일반,5.083333333,5,10,2,1,2019-04-30,38
HD280205,XXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,4.25,4,6,2,1,2019-04-30,38
TS349914,XXXXX,C03,F,2016-02-01,,CA1,0,야간,6000,일반,4.25,4.5,6,1,1,2019-04-30,38
GD269619,XXXX,C01,M,2016-02-01,,CA1,0,종일,10500,일반,4.166666667,4.5,7,1,1,2019-04-30,38
PL941924,XX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,4,4,7,1,1,2019-04-30,37
AS621552,XXXXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,5.25,5.5,8,2,1,2019-04-30,37
TS925945,XXXXX,C03,M,2016-03-01,,CA1,0,야간,6000,일반,4.416666667,4.5,6,3,1,2019-04-30,37
HI653573,XXXXX,C01,F,2016-03-01,,CA1,0,종일,10500,일반,5,5,7,3,1,2019-04-30,37
OA707923,XXXXX,C01,F,2016-03-01,,CA1,0,종일,10500,일반,4.5,4.5,7,2,1,2019-04-30,37
GD094886,XXXXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,4.333333333,4.5,6,3,1,2019-04-30,37
AS240190,XX,C01,F,2016-03-01,,CA1,0,종일,10500,일반,5,5,8,2,1,2019-04-30,37
OA876184,XXXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,5.416666667,5.5,7,2,1,2019-04-30,37
AS756586,XX,C03,M,2016-03-01,,CA1,0,야간,6000,일반,4.833333333,5.5,7,2,1,2019-04-30,37
AS211927,XXXXX,C02,M,2016-03-01,,CA1,0,주간,7500,일반,4.75,4,8,3,1,2019-04-30,37
IK871588,XXXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,4.916666667,4.5,8,3,1,2019-04-30,37
AS371310,XXX,C03,M,2016-03-01,,CA1,0,야간,6000,일반,4.75,5,6,1,1,2019-04-30,37
OA184199,XXXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,4.333333333,4.5,8,1,1,2019-04-30,37
AS826583,XXXXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,4.083333333,3.5,8,2,1,2019-04-30,37
AS648913,XXXXX,C03,F,2016-03-01,,CA1,0,야간,6000,일반,5.083333333,5,8,2,1,2019-04-30,37
AS410205,XXXXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,4.5,4.5,7,2,1,2019-04-30,37
AS320552,XXXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,4.666666667,5,8,2,1,2019-04-30,37
OA959837,XXXXX,C01,F,2016-03-01,,CA1,0,종일,10500,일반,4.833333333,5,8,3,1,2019-04-30,37
TS161188,XXXXX,C01,F,2016-03-01,,CA1,0,종일,10500,일반,4.75,5,7,2,1,2019-04-30,37
PL112227,XXXXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,3.916666667,4,6,2,1,2019-04-30,37
IK228443,XX,C03,M,2016-03-01,,CA1,0,야간,6000,일반,5.25,5.5,7,3,1,2019-04-30,37
TS283431,XXXXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,4.583333333,5,7,1,1,2019-04-30,37
GD364043,XXXXX,C03,M,2016-03-01,,CA1,0,야간,6000,일반,4.833333333,5,7,3,1,2019-04-30,37
AS945488,XXXX,C01,F,2016-03-01,,CA1,0,종일,10500,일반,5.083333333,5,6,2,1,2019-04-30,37
TS381496,XXXXX,C03,F,2016-03-01,,CA1,0,야간,6000,일반,4.916666667,5,7,3,1,2019-04-30,37
AS766856,XXXXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,4.166666667,4,7,2,1,2019-04-30,37
GD183457,XXXXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,5.583333333,5,8,3,1,2019-04-30,37
HI468152,XXXXX,C03,M,2016-03-01,,CA1,0,야간,6000,일반,4.833333333,5,8,2,1,2019-04-30,37
GD455671,XX,C01,F,2016-03-01,,CA1,0,종일,10500,일반,4.25,4.5,7,1,1,2019-04-30,37
PL660410,XXXXX,C03,M,2016-03-01,,CA1,0,야간,6000,일반,4.166666667,4.5,7,2,1,2019-04-30,37
PL142274,XXXXX,C01,F,2016-03-01,,CA1,0,종일,10500,일반,4.916666667,5,7,3,1,2019-04-30,37
OA554076,XXXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,4.166666667,4.5,6,2,1,2019-04-30,37
OA052506,XXXX,C03,F,2016-03-01,,CA1,0,야간,6000,일반,4.166666667,4,7,1,1,2019-04-30,37
IK125726,XXXXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,4.833333333,4.5,7,3,1,2019-04-30,37
IK686301,XXXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,3.833333333,4,6,1,1,2019-04-30,37
HI245995,XXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,5.166666667,5.5,10,1,1,2019-04-30,37
HD095957,XXXX,C03,M,2016-03-01,,CA1,0,야간,6000,일반,5,5,8,2,1,2019-04-30,37
PL163967,XXXX,C03,M,2016-03-01,,CA1,0,야간,6000,일반,4,3.5,6,1,1,2019-04-30,37
TS253407,XX,C03,M,2016-03-01,,CA1,0,야간,6000,일반,4.5,4,7,3,1,2019-04-30,37
AS516140,XX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,5,5.5,7,3,1,2019-04-30,37
HI153809,XXXX,C02,M,2016-03-01,,CA1,0,주간,7500,일반,4.666666667,4.5,8,2,1,2019-04-30,37
IK003477,XXXXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,3.833333333,4,5,2,1,2019-04-30,37
HI859532,XXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,5,5,7,2,1,2019-04-30,37
AS467237,XXXXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,4.166666667,4.5,7,1,1,2019-04-30,37
AS353422,XX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,4.916666667,5,8,2,1,2019-04-30,37
GD406715,XXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,5.416666667,5,7,3,1,2019-04-30,37
IK015821,XXXXXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,4.5,5,6,2,1,2019-04-30,37
HI879414,XXXXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,4.25,4,6,2,1,2019-04-30,37
HI207932,XXXX,C03,M,2016-03-01,,CA1,0,야간,6000,일반,4.25,4.5,7,1,1,2019-04-30,37
HI770890,XXXXX,C02,F,2016-03-01,,CA1,0,주간,7500,일반,4.5,4.5,9,2,1,2019-04-30,37
HD344670,XXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,4.416666667,5,6,2,1,2019-04-30,37
HD572934,XXXXX,C03,M,2016-03-01,,CA1,0,야간,6000,일반,5,5,9,2,1,2019-04-30,37
GD531554,XX,C03,F,2016-03-01,,CA1,0,야간,6000,일반,3.75,4,5,2,1,2019-04-30,37
HI652401,XXXXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,4.583333333,5,7,2,1,2019-04-30,37
HI990855,XXXXX,C01,M,2016-03-01,,CA1,0,종일,10500,일반,4.5,4.5,7,1,1,2019-04-30,37
OA620655,XXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,4.666666667,4.5,8,1,1,2019-04-30,36
OA953837,XXXX,C03,M,2016-04-01,,CA1,0,야간,6000,일반,4.5,4,8,2,1,2019-04-30,36
AS251112,XX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.666666667,5,6,3,1,2019-04-30,36
PL371500,XXXXX,C03,F,2016-04-01,,CA1,0,야간,6000,일반,5.083333333,5.5,7,2,1,2019-04-30,36
HI173027,XXXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,4.416666667,4,8,2,1,2019-04-30,36
PL013667,XXXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,5.25,5,8,3,1,2019-04-30,36
IK192713,XXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,3.916666667,3.5,6,2,1,2019-04-30,36
PL624566,XXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.25,4,7,1,1,2019-04-30,36
HI699568,XXXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.666666667,4.5,7,3,1,2019-04-30,36
TS420499,XXXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,4.25,4,6,2,1,2019-04-30,36
OA329115,XX,C01,F,2016-04-01,,CA1,0,종일,10500,일반,4.833333333,5,8,2,1,2019-04-30,36
HD921002,XXXX,C03,F,2016-04-01,,CA1,0,야간,6000,일반,4.916666667,5,7,2,1,2019-04-30,36
GD228250,XXXXXX,C01,F,2016-04-01,,CA1,0,종일,10500,일반,5.166666667,5,8,3,1,2019-04-30,36
TS849234,XXXXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,4.166666667,4,8,2,1,2019-04-30,36
HD309501,XX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.583333333,4.5,6,3,1,2019-04-30,36
GD083655,XXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,5.166666667,5,9,2,1,2019-04-30,36
OA721349,XXXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.75,4,7,3,1,2019-04-30,36
PL136126,XXXXX,C03,M,2016-04-01,,CA1,0,야간,6000,일반,4.5,4.5,6,3,1,2019-04-30,36
TS190609,XXXXXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,4.583333333,4,6,3,1,2019-04-30,36
IK477438,XXX,C03,F,2016-04-01,,CA1,0,야간,6000,일반,4.916666667,4.5,8,2,1,2019-04-30,36
PL003181,XXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,3.916666667,3.5,6,2,1,2019-04-30,36
HI150416,XXX,C03,F,2016-04-01,,CA1,0,야간,6000,일반,5.25,6,8,2,1,2019-04-30,36
AS992895,XXXXX,C03,M,2016-04-01,,CA1,0,야간,6000,일반,3.5,3,9,1,1,2019-04-30,36
TS665963,XXXX,C01,F,2016-04-01,,CA1,0,종일,10500,일반,4.75,4.5,8,2,1,2019-04-30,36
TS094676,XXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,5.25,5,10,2,1,2019-04-30,36
IK228318,XXXX,C01,F,2016-04-01,,CA1,0,종일,10500,일반,5.25,6,8,3,1,2019-04-30,36
GD182990,XXXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,4.25,4,6,3,1,2019-04-30,36
AS108195,XXXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.166666667,4,6,2,1,2019-04-30,36
GD994213,XXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,4.166666667,4,6,1,1,2019-04-30,36
PL913199,XXX,C01,F,2016-04-01,,CA1,0,종일,10500,일반,4.666666667,4.5,7,3,1,2019-04-30,36
PL884593,XXXXXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,4.333333333,4.5,7,2,1,2019-04-30,36
HI492596,XXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.666666667,4.5,7,3,1,2019-04-30,36
HI421707,XXXXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,4.833333333,5,9,2,1,2019-04-30,36
HI181798,XXXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,5,5,8,2,1,2019-04-30,36
AS574816,XXXX,C03,M,2016-04-01,,CA1,0,야간,6000,일반,4.333333333,4.5,6,2,1,2019-04-30,36
PL682733,XXXX,C03,F,2016-04-01,,CA1,0,야간,6000,일반,4.916666667,5,7,2,1,2019-04-30,36
AS896608,XXXXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,4.75,4.5,8,2,1,2019-04-30,36
HD074404,XXXXX,C01,F,2016-04-01,,CA1,0,종일,10500,일반,5.083333333,5,7,3,1,2019-04-30,36
HI754520,XXXXX,C01,F,2016-04-01,,CA1,0,종일,10500,일반,4.083333333,4,6,3,1,2019-04-30,36
HD984626,XXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.75,4,9,1,1,2019-04-30,36
PL407755,XXXXXX,C03,M,2016-04-01,,CA1,0,야간,6000,일반,3.916666667,4,6,1,1,2019-04-30,36
PL998358,XX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.5,4.5,7,2,1,2019-04-30,36
GD099906,XXXXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,4.333333333,4,7,3,1,2019-04-30,36
PL495290,XXXXX,C03,M,2016-04-01,,CA1,0,야간,6000,일반,5,5,7,3,1,2019-04-30,36
IK037674,XX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.916666667,5,8,3,1,2019-04-30,36
HD019297,XXXX,C01,F,2016-04-01,,CA1,0,종일,10500,일반,4.25,4.5,6,2,1,2019-04-30,36
HI959268,XXXX,C02,M,2016-04-01,,CA1,0,주간,7500,일반,4.5,4,7,2,1,2019-04-30,36
PL966722,XXXX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,4.5,5,7,1,1,2019-04-30,36
PL502982,XXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,5.333333333,5,7,4,1,2019-04-30,36
IK584998,XXXXX,C01,F,2016-04-01,,CA1,0,종일,10500,일반,3.583333333,3.5,6,1,1,2019-04-30,36
HI450069,XXXXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.666666667,4.5,7,3,1,2019-04-30,36
AS534058,XXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.083333333,3.5,6,3,1,2019-04-30,36
HI764799,XXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4.333333333,4.5,6,2,1,2019-04-30,36
OA046054,XXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,4,4,6,1,1,2019-04-30,36
AS581751,XX,C02,F,2016-04-01,,CA1,0,주간,7500,일반,5.083333333,5,8,1,1,2019-04-30,36
HD721014,XXXXXX,C02,M,2016-04-01,,CA1,0,주간,7500,일반,5.166666667,5,7,4,1,2019-04-30,36
HI683278,XXXXX,C01,M,2016-04-01,,CA1,0,종일,10500,일반,3.833333333,4,5,2,1,2019-04-30,36
TS511179,XXXXXX,C01,F,2016-05-01,2018-04-30,CA1,1,종일,10500,일반,3,3,3,3,0,2018-04-30,23
OA814667,XXXX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,5.25,5,8,2,1,2019-04-30,35
OA642994,XXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,4.916666667,4.5,8,2,1,2019-04-30,35
TS753554,XXXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,4.5,4.5,6,3,1,2019-04-30,35
TS220587,XXXXXX,C02,F,2016-05-01,,CA1,0,주간,7500,일반,5.166666667,5,8,3,1,2019-04-30,35
TS268882,XXXXX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,4.333333333,4,6,3,1,2019-04-30,35
OA967616,XXXXX,C02,F,2016-05-01,,CA1,0,주간,7500,일반,4.666666667,5,6,2,1,2019-04-30,35
GD537233,XXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,5.083333333,5.5,8,2,1,2019-04-30,35
OA694885,XXXXX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,3.666666667,3,6,2,1,2019-04-30,35
OA369571,XXX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,4.5,5,7,2,1,2019-04-30,35
PL459045,XXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,5,5.5,8,2,1,2019-04-30,35
IK571566,XXXXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,4.666666667,5,6,2,1,2019-04-30,35
HI559946,XXXXX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,4.5,5,7,2,1,2019-04-30,35
OA113186,XXXX,C03,F,2016-05-01,,CA1,0,야간,6000,일반,4.833333333,5,7,3,1,2019-04-30,35
PL471336,XXXX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,5,5,8,2,1,2019-04-30,35
AS273414,XXXX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,4.5,4.5,8,2,1,2019-04-30,35
AS036678,XXXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,5.083333333,5.5,8,2,1,2019-04-30,35
OA940460,XX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,4.25,3.5,8,1,1,2019-04-30,35
GD387236,XXXXXX,C02,F,2016-05-01,,CA1,0,주간,7500,일반,4.833333333,5.5,6,2,1,2019-04-30,35
HI387953,XXX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,4.5,5,7,2,1,2019-04-30,35
IK953897,XXXXX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,5.083333333,5,8,1,1,2019-04-30,35
TS443736,XXXX,C02,M,2016-05-01,2018-04-30,CA1,1,주간,7500,일반,3,3,3,3,0,2018-04-30,23
HD542886,XX,C01,M,2016-05-01,2018-04-30,CA1,1,종일,10500,일반,1,1,1,1,0,2018-04-30,23
IK614204,XXXXXX,C03,F,2016-05-01,,CA1,0,야간,6000,일반,5.166666667,5,9,3,1,2019-04-30,35
GD350549,XXXXX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,4.583333333,4.5,7,2,1,2019-04-30,35
HD327348,XXXX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,4.583333333,5,7,2,1,2019-04-30,35
OA836088,XXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,5.166666667,5,9,3,1,2019-04-30,35
IK446361,XXXXXX,C02,F,2016-05-01,,CA1,0,주간,7500,일반,4.583333333,4.5,7,3,1,2019-04-30,35
HD491284,XXXXXX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,4.416666667,4,8,2,1,2019-04-30,35
AS994696,XXXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,4.833333333,5,7,3,1,2019-04-30,35
HD206448,XXXXX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,5.083333333,5,7,2,1,2019-04-30,35
PL181118,XXXX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,4.666666667,4.5,7,2,1,2019-04-30,35
TS735605,XXXXX,C02,F,2016-05-01,,CA1,0,주간,7500,일반,3.5,3.5,6,1,1,2019-04-30,35
AS374280,XXXX,C02,F,2016-05-01,,CA1,0,주간,7500,일반,5.666666667,6,8,3,1,2019-04-30,35
HD777083,XXXXX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,5.166666667,5.5,7,3,1,2019-04-30,35
HD864300,XXXXX,C03,F,2016-05-01,,CA1,0,야간,6000,일반,4.833333333,4.5,8,2,1,2019-04-30,35
HI352145,XXXX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,4.75,5,7,2,1,2019-04-30,35
PL198544,XXXXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,4.5,5,5,3,1,2019-04-30,35
IK874524,XXXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,4.5,4.5,7,1,1,2019-04-30,35
PL888478,XXXXX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,3.916666667,4,6,2,1,2019-04-30,35
GD639016,XXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,4.666666667,5,6,3,1,2019-04-30,35
IK732196,XXXXX,C02,F,2016-05-01,,CA1,0,주간,7500,일반,5.166666667,4,8,2,1,2019-04-30,35
HD671982,XXXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,4.833333333,5,7,3,1,2019-04-30,35
GD069878,XX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,3.916666667,3,7,2,1,2019-04-30,35
PL023264,XXXX,C02,M,2016-05-01,,CA1,0,주간,7500,일반,4.166666667,4,6,3,1,2019-04-30,35
IK552505,XXXX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,5.166666667,5,7,3,1,2019-04-30,35
PL147603,XXXXX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,4,4,8,2,1,2019-04-30,35
HI363056,XX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,4.75,4.5,7,2,1,2019-04-30,35
PL136393,XX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,4.5,5,7,2,1,2019-04-30,35
HD351414,XXX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,5.166666667,5,7,3,1,2019-04-30,35
AS453157,XXXXX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,4.416666667,4,8,2,1,2019-04-30,35
HI188968,XX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,4.916666667,5,8,3,1,2019-04-30,35
TS181580,XXX,C01,F,2016-05-01,,CA1,0,종일,10500,일반,4.5,4,7,2,1,2019-04-30,35
HI142388,XXX,C02,M,2016-05-01,,CA1,0,주간,7500,일반,4.833333333,5,7,1,1,2019-04-30,35
IK733404,XXXX,C03,M,2016-05-01,,CA1,0,야간,6000,일반,4.083333333,4,6,1,1,2019-04-30,35
AS218636,XXXXXX,C01,M,2016-05-01,,CA1,0,종일,10500,일반,5.666666667,5.5,8,4,1,2019-04-30,35
PL941345,XXXX,C01,F,2016-06-01,,CA1,0,종일,10500,일반,4.583333333,5,7,2,1,2019-04-30,34
