연월,customer_id,count
201806,IK633711,8
201806,IK638789,8
201806,IK642724,8
201806,IK644445,6
201806,IK651569,9
201806,IK652901,2
201806,IK653458,8
201806,IK654848,6
201806,IK657837,7
201806,IK660380,7
201806,IK661109,5
201806,IK661529,6
201806,IK662672,2
201806,IK662753,6
201806,IK669065,6
201806,IK670283,5
201806,IK671472,10
201806,IK673736,6
201806,IK676041,4
201806,IK679682,5
201806,IK683711,5
201806,IK686301,6
201806,IK686461,6
201806,IK688052,7
201806,IK693082,5
201806,IK694377,4
201806,IK695797,5
201806,IK697935,7
201806,IK699204,3
201806,IK699513,9
201806,IK701555,6
201806,IK703077,7
201806,IK704656,9
201806,IK710780,6
201806,IK712590,3
201806,IK714626,6
201806,IK727029,1
201806,IK732196,4
201806,IK732316,4
201806,IK733351,3
201806,IK733404,4
201806,IK736758,5
201806,IK740134,1
201806,IK743815,7
201806,IK743897,8
201806,IK747199,5
201806,IK749861,8
201806,IK750625,9
201806,IK751998,5
201806,IK753356,6
201806,IK755553,8
201806,IK755601,6
201806,IK755649,3
201806,IK758927,9
201806,IK761183,9
201806,IK761631,7
201806,IK766314,3
201806,IK770101,5
201806,IK771427,5
201806,IK777885,11
201806,IK782104,7
201806,IK783574,1
201806,IK787243,5
201806,IK791659,4
201806,IK794489,7
201806,IK795481,6
201806,IK797502,8
201806,IK799332,4
201806,IK802877,8
201806,IK807110,3
201806,IK809167,5
201806,IK810639,4
201806,IK816400,2
201806,IK817088,1
201806,IK822921,11
201806,IK823588,5
201806,IK825670,2
201806,IK828809,7
201806,IK842365,5
201806,IK844882,10
201806,IK850378,7
201806,IK851397,5
201806,IK853515,4
201806,IK853780,9
201806,IK854778,8
201806,IK855636,6
201806,IK862574,8
201806,IK865460,5
201806,IK871588,7
201806,IK871961,6
201806,IK873661,4
201806,IK874433,3
201806,IK874524,1
201806,IK874777,9
201806,IK880102,8
201806,IK881709,7
201806,IK883066,5
201806,IK884794,6
201806,IK886752,4
201806,IK888697,7
201806,IK890445,8
201806,IK897447,6
201806,IK899587,5
201806,IK902787,3
201806,IK904385,3
201806,IK905330,4
201806,IK907604,7
201806,IK907713,5
201806,IK911585,5
201806,IK912733,3
201806,IK913187,3
201806,IK914829,6
201806,IK923373,6
201806,IK923881,6
201806,IK927405,6
201806,IK929378,7
201806,IK930070,6
201806,IK931165,7
201806,IK951548,4
201806,IK953897,5
201806,IK961793,3
201806,IK966075,4
201806,IK967528,5
201806,IK972922,6
201806,IK973289,4
201806,IK975905,7
201806,IK978123,6
201806,IK979398,5
201806,IK980980,7
201806,IK983460,3
201806,IK986011,4
201806,IK986467,4
201806,IK988092,7
201806,IK988102,5
201806,IK990829,8
201806,IK998240,8
201806,IK999111,9
201806,IK999272,4
201806,OA000310,7
201806,OA003002,3
201806,OA003684,3
201806,OA004129,8
201806,OA007004,7
201806,OA008665,9
201806,OA016045,5
201806,OA018910,5
201806,OA020755,1
201806,OA020996,5
201806,OA023562,9
201806,OA025439,4
201806,OA030640,2
201806,OA032400,6
201806,OA037898,7
201806,OA038299,4
201806,OA039044,2
201806,OA041099,2
201806,OA041301,6
201806,OA046054,6
201806,OA047996,8
201806,OA052506,3
201806,OA052852,4
201806,OA054208,4
201806,OA057829,5
201806,OA057953,9
201806,OA058104,9
201806,OA061430,6
201806,OA061841,5
201806,OA067269,6
201806,OA068305,7
201806,OA071756,2
201806,OA072075,5
201806,OA075024,4
201806,OA076062,8
201806,OA078433,7
201806,OA082154,3
201806,OA082783,7
201806,OA085890,6
201806,OA086620,11
201806,OA096118,8
201806,OA098556,3
201806,OA100873,8
201806,OA101976,5
201806,OA103150,9
201806,OA103624,8
201806,OA103911,2
201806,OA104546,3
201806,OA104710,7
201806,OA108854,7
201806,OA109367,4
201806,OA113186,4
201806,OA115840,9
201806,OA116423,7
201806,OA124956,7
201806,OA126055,9
201806,OA129078,8
201806,OA131146,9
201806,OA132029,3
201806,OA134132,5
201806,OA137459,1
201806,OA140594,7
201806,OA144483,5
201806,OA152457,8
201806,OA152987,6
201806,OA154669,5
201806,OA157445,6
201806,OA162065,3
201806,OA166132,3
201806,OA175410,5
201806,OA175481,2
201806,OA176831,4
201806,OA179234,2
201806,OA181958,9
201806,OA182166,8
201806,OA184199,3
201806,OA186702,4
201806,OA187758,2
201806,OA192308,4
201806,OA198162,6
201806,OA207255,7
201806,OA210660,7
201806,OA211420,6
201806,OA212271,7
201806,OA214272,9
201806,OA215175,8
201806,OA224027,1
201806,OA225076,3
201806,OA225531,5
201806,OA228506,8
201806,OA233706,7
201806,OA236156,3
201806,OA240963,6
201806,OA241119,4
201806,OA241695,9
201806,OA245976,5
201806,OA247479,7
201806,OA249823,4
201806,OA250167,3
201806,OA250792,5
201806,OA251840,5
201806,OA255039,3
201806,OA261861,5
201806,OA263631,6
201806,OA266742,3
201806,OA268998,6
201806,OA270348,4
201806,OA270440,4
201806,OA278526,6
201806,OA281070,7
201806,OA283367,7
201806,OA285691,5
201806,OA286310,7
201806,OA290351,3
201806,OA290803,5
201806,OA291049,2
201806,OA294469,9
201806,OA295880,7
201806,OA296415,3
201806,OA297467,2
201806,OA297910,8
201806,OA308827,3
201806,OA309867,6
201806,OA309947,6
201806,OA310354,5
201806,OA311004,10
201806,OA313854,5
201806,OA316605,6
201806,OA322328,4
201806,OA324857,3
201806,OA327340,8
201806,OA327486,5
201806,OA329115,5
201806,OA332826,11
201806,OA336650,5
201806,OA346394,3
201806,OA352833,6
201806,OA353264,8
201806,OA354722,6
201806,OA357510,9
201806,OA358651,7
201806,OA362502,5
201806,OA366759,2
201806,OA368057,4
201806,OA369571,6
201806,OA372777,4
201806,OA375487,3
201806,OA375793,8
201806,OA377888,4
201806,OA379819,4
201806,OA380969,6
201806,OA383490,4
201806,OA385689,6
201806,OA386824,4
201806,OA388010,6
201806,OA388131,5
201806,OA389068,9
201806,OA393110,1
201806,OA393462,2
201806,OA396265,7
201806,OA396508,5
201806,OA396855,6
201806,OA397694,7
201806,OA398636,5
201806,OA399367,8
201806,OA401352,6
201806,OA402491,8
201806,OA402979,3
201806,OA405652,4
201806,OA406392,7
201806,OA406772,4
201806,OA408529,5
201806,OA409321,5
201806,OA410852,4
201806,OA419310,6
201806,OA419926,7
201806,OA420229,4
201806,OA422340,5
201806,OA422514,1
201806,OA423141,3
201806,OA423930,2
201806,OA427079,5
201806,OA427655,7
201806,OA433460,4
201806,OA435380,8
201806,OA440389,10
201806,OA441503,8
201806,OA441851,10
201806,OA443238,7
201806,OA449475,6
201806,OA449747,4
201806,OA451747,6
201806,OA451950,6
201806,OA452734,5
201806,OA459530,5
201806,OA462037,8
201806,OA462757,6
201806,OA467198,5
201806,OA467560,4
201806,OA467724,8
201806,OA468240,9
201806,OA470195,6
201806,OA471356,5
201806,OA472503,8
201806,OA476099,9
201806,OA476198,7
201806,OA478509,4
201806,OA484337,7
201806,OA484479,3
201806,OA492747,6
201806,OA493465,3
201806,OA500718,4
201806,OA501813,4
201806,OA504016,6
201806,OA507872,5
201806,OA510981,5
201806,OA510985,7
201806,OA511050,6
201806,OA512978,3
201806,OA515865,2
201806,OA516337,3
201806,OA524517,5
201806,OA535401,6
201806,OA536894,3
201806,OA538627,9
201806,OA543860,4
201806,OA544396,7
201806,OA545330,8
201806,OA545809,3
201806,OA546013,6
201806,OA546913,9
201806,OA551532,3
201806,OA554076,3
201806,OA557824,5
201806,OA558072,6
201806,OA558405,1
201806,OA564685,7
201806,OA567940,6
201806,OA570624,9
201806,OA571994,1
201806,OA574788,7
201806,OA575737,9
201806,OA576440,6
201806,OA577082,6
201806,OA578672,10
201806,OA584488,5
201806,OA587066,3
201806,OA589436,5
201806,OA590881,3
201806,OA591930,5
201806,OA594481,7
201806,OA596935,6
201806,OA599018,4
201806,OA599080,10
201806,OA602580,5
201806,OA602923,4
201806,OA604390,4
201806,OA607825,4
201806,OA614379,9
201806,OA620655,5
201806,OA628170,6
201806,OA630902,6
201806,OA635459,4
201806,OA637232,4
201806,OA640152,6
201806,OA641335,4
201806,OA642994,6
201806,OA652642,6
201806,OA653002,6
201806,OA655348,5
201806,OA657660,5
201806,OA660152,9
201806,OA661244,6
201806,OA663815,6
201806,OA667284,5
201806,OA668076,5
201806,OA669176,10
201806,OA671084,2
201806,OA673896,5
201806,OA675891,6
201806,OA676083,6
201806,OA680638,5
201806,OA684421,3
201806,OA694533,8
201806,OA694885,3
201806,OA695959,8
201806,OA698422,7
201806,OA701687,6
201806,OA702752,4
201806,OA704361,6
201806,OA705805,4
201806,OA707923,4
201806,OA710903,4
201806,OA712919,7
201806,OA719899,3
201806,OA721349,5
201806,OA732282,8
201806,OA735216,4
201806,OA736386,8
201806,OA737164,4
201806,OA737426,6
201806,OA747936,5
201806,OA748749,5
201806,OA751110,6
201806,OA753193,5
201806,OA755989,2
201806,OA758034,5
201806,OA758157,2
201806,OA760582,2
201806,OA761455,6
201806,OA763272,1
201806,OA764380,8
201806,OA768446,3
201806,OA769163,8
201806,OA776086,3
201806,OA777947,3
201806,OA781562,9
201806,OA782311,10
201806,OA783122,1
201806,OA785110,1
201806,OA786284,7
201806,OA789036,4
201806,OA790739,7
201806,OA791937,3
201806,OA794542,7
201806,OA794712,10
201806,OA795064,7
201806,OA795599,5
201806,OA797088,9
201806,OA798178,1
201806,OA798459,5
201806,OA802798,9
201806,OA803393,6
201806,OA804659,2
201806,OA805868,5
201806,OA808374,5
201806,OA812079,7
201806,OA814667,5
201806,OA816679,6
201806,OA816818,2
201806,OA818294,6
201806,OA818666,6
201806,OA822905,4
201806,OA823412,6
201806,OA829372,3
201806,OA831535,5
201806,OA832399,5
201806,OA832624,9
201806,OA832666,7
201806,OA834443,6
201806,OA836088,5
201806,OA840257,8
201806,OA842166,7
201806,OA844565,4
201806,OA846208,5
201806,OA850618,5
201806,OA854705,6
201806,OA855863,8
201806,OA861332,6
201806,OA862614,4
201806,OA869095,7
201806,OA869136,4
201806,OA869840,10
201806,OA871608,6
201806,OA874597,5
201806,OA876184,5
201806,OA882717,1
201806,OA885929,1
201806,OA886918,6
201806,OA893650,1
201806,OA896685,3
201806,OA897552,5
201806,OA904369,5
201806,OA909231,9
201806,OA912932,5
201806,OA916298,4
201806,OA917517,6
201806,OA917563,3
201806,OA923186,5
201806,OA923215,9
201806,OA924324,3
201806,OA930488,3
201806,OA931227,4
201806,OA933190,4
201806,OA940460,3
201806,OA945296,4
201806,OA952474,4
201806,OA953837,4
201806,OA953933,5
201806,OA955085,5
201806,OA955088,5
201806,OA959837,6
201806,OA962428,4
201806,OA963366,7
201806,OA963991,6
201806,OA965409,2
201806,OA967616,6
201806,OA973146,5
201806,OA974876,5
201806,OA982505,4
201806,OA983554,5
201806,OA985308,7
201806,OA986148,2
201806,OA986961,5
201806,OA994859,6
201806,OA996311,8
201806,OA998167,4
201806,OA999412,7
201806,PL000560,4
201806,PL001979,5
201806,PL003181,4
201806,PL003692,9
201806,PL008262,8
201806,PL011886,2
201806,PL012044,8
201806,PL012521,7
201806,PL013000,9
201806,PL013667,7
201806,PL020585,4
201806,PL020821,8
201806,PL023132,6
201806,PL023264,3
201806,PL031436,10
201806,PL036627,4
201806,PL042341,9
201806,PL043142,7
201806,PL043513,4
201806,PL044696,2
201806,PL046622,5
201806,PL049278,6
201806,PL049709,5
201806,PL050511,2
201806,PL053548,7
201806,PL057547,5
201806,PL064289,5
201806,PL067195,8
201806,PL071673,8
201806,PL074136,7
201806,PL077120,6
201806,PL080089,6
201806,PL081925,7
201806,PL082485,8
201806,PL085479,7
201806,PL087063,6
201806,PL089782,4
201806,PL093071,2
201806,PL093468,4
201806,PL101549,3
201806,PL103369,7
201806,PL103598,7
201806,PL111345,4
201806,PL112227,2
201806,PL112670,4
201806,PL113746,4
201806,PL113781,7
201806,PL113946,9
201806,PL117922,5
201806,PL130829,7
201806,PL136126,4
201806,PL136393,5
201806,PL137718,5
201806,PL142274,5
201806,PL144435,4
201806,PL145577,8
201806,PL147335,9
201806,PL147603,4
201806,PL148706,9
201806,PL150080,6
201806,PL152339,4
201806,PL152568,6
201806,PL154639,6
201806,PL163921,4
201806,PL163967,6
201806,PL166709,5
201806,PL170709,9
201806,PL174258,9
201806,PL177911,4
201806,PL181118,2
201806,PL183628,7
201806,PL186773,2
201806,PL188904,3
201806,PL191690,1
201806,PL191813,4
201806,PL197632,5
201806,PL198428,4
201806,PL198544,5
201806,PL201071,4
201806,PL201799,8
201806,PL210567,4
201806,PL214225,9
201806,PL214920,4
201806,PL215097,6
201806,PL215752,7
201806,PL217190,3
201806,PL221419,4
201806,PL221756,4
201806,PL227814,10
201806,PL228159,5
201806,PL229628,2
201806,PL233729,5
201806,PL241896,6
201806,PL242307,8
201806,PL245159,7
201806,PL247947,7
201806,PL248170,2
201806,PL248851,6
201806,PL249372,9
201806,PL249996,5
201806,PL251182,3
201806,PL253621,5
201806,PL255830,3
201806,PL256725,7
201806,PL257294,3
201806,PL259109,3
201806,PL267719,7
201806,PL270116,5
201806,PL270286,4
201806,PL270733,7
201806,PL283747,5
201806,PL287258,1
201806,PL294980,5
201806,PL297992,3
201806,PL299549,8
201806,PL300201,8
201806,PL302409,7
201806,PL302535,10
201806,PL303162,5
201806,PL304252,5
201806,PL307270,4
201806,PL309891,2
201806,PL310669,5
201806,PL311399,8
201806,PL312029,3
201806,PL314896,1
201806,PL315222,1
201806,PL316635,5
201806,PL320453,6
201806,PL322167,4
201806,PL323691,10
201806,PL325020,9
201806,PL329312,8
201806,PL331522,3
201806,PL333517,8
201806,PL335953,1
201806,PL339883,7
201806,PL340906,3
201806,PL342449,5
201806,PL343970,6
201806,PL346258,7
201806,PL351450,7
201806,PL351843,5
201806,PL352661,7
201806,PL353207,6
201806,PL356645,5
201806,PL360369,2
201806,PL360669,5
201806,PL361492,4
201806,PL367795,1
201806,PL368003,1
201806,PL371500,2
201806,PL374717,10
201806,PL379434,3
201806,PL381578,8
201806,PL381656,6
201806,PL391700,3
201806,PL392913,4
201806,PL394207,4
201806,PL397032,7
201806,PL399207,5
201806,PL400427,5
201806,PL400479,2
201806,PL400892,7
201806,PL407221,9
201806,PL407755,2
201806,PL409655,7
201806,PL410964,1
201806,PL415606,4
201806,PL417119,2
201806,PL430333,5
201806,PL432893,7
201806,PL435064,5
201806,PL443639,4
201806,PL445190,4
201806,PL456313,5
201806,PL458124,6
201806,PL459045,8
201806,PL469296,3
201806,PL470792,3
201806,PL471336,4
201806,PL471805,7
201806,PL472728,6
201806,PL474958,5
201806,PL479702,7
201806,PL481814,9
201806,PL483945,3
201806,PL487301,6
201806,PL487696,6
201806,PL494564,4
201806,PL495290,4
201806,PL499733,11
201806,PL500772,5
201806,PL502982,5
201806,PL504040,3
201806,PL505013,6
201806,PL505814,5
201806,PL506207,3
201806,PL507166,4
201806,PL512409,7
201806,PL512535,5
201806,PL520159,5
201806,PL522022,5
201806,PL524403,2
201806,PL526101,8
201806,PL527945,4
201806,PL534171,4
201806,PL535994,6
201806,PL538517,5
201806,PL540895,7
201806,PL541970,8
201806,PL542865,3
201806,PL549629,9
201806,PL550805,7
201806,PL551489,5
201806,PL552906,2
201806,PL556767,7
201806,PL558375,7
201806,PL560620,7
201806,PL562542,3
201806,PL564760,7
201806,PL570199,6
201806,PL571624,11
201806,PL572723,10
201806,PL573375,8
201806,PL576453,3
201806,PL576454,8
201806,PL577070,5
201806,PL582174,5
201806,PL587525,9
201806,PL587969,5
201806,PL589030,2
201806,PL594064,2
201806,PL597186,3
201806,PL601016,7
201806,PL609859,6
201806,PL613759,7
201806,PL614797,5
201806,PL615581,9
201806,PL617565,7
201806,PL619936,5
201806,PL622205,5
201806,PL624566,5
201806,PL628468,4
201806,PL634236,5
201806,PL635475,6
201806,PL636860,4
201806,PL639331,9
201806,PL648343,3
201806,PL649133,8
201806,PL649138,8
201806,PL650353,6
201806,PL652437,6
201806,PL654732,5
201806,PL658829,3
201806,PL659352,4
201806,PL659401,6
201806,PL660410,4
201806,PL664277,6
201806,PL666557,6
201806,PL666665,5
201806,PL675446,3
201806,PL677323,7
201806,PL682733,3
201806,PL683089,5
201806,PL695674,5
201806,PL697202,5
201806,PL701153,6
201806,PL703435,8
201806,PL704025,5
201806,PL705609,5
201806,PL706600,6
201806,PL708032,2
201806,PL709791,4
201806,PL710888,6
201806,PL712561,7
201806,PL730756,5
201806,PL731207,3
201806,PL731429,8
201806,PL732008,9
201806,PL734553,9
201806,PL739117,6
201806,PL741960,3
201806,PL745124,4
201806,PL746077,7
201806,PL746115,8
201806,PL746909,8
201806,PL749842,2
201806,PL750322,3
201806,PL753720,4
201806,PL754630,11
201806,PL758046,3
201806,PL758737,7
201806,PL759158,6
201806,PL759951,5
201806,PL764756,5
201806,PL765022,4
201806,PL766227,7
201806,PL779205,7
201806,PL779242,4
201806,PL783702,6
201806,PL784859,3
201806,PL786455,3
201806,PL787344,2
201806,PL790086,9
201806,PL792014,1
201806,PL798417,8
201806,PL799172,6
201806,PL801504,5
201806,PL806332,9
201806,PL806914,7
201806,PL812388,5
201806,PL815569,4
201806,PL817078,7
201806,PL817645,3
201806,PL819882,7
201806,PL821971,10
201806,PL823122,12
201806,PL825454,3
201806,PL826676,9
201806,PL827485,3
201806,PL828083,6
201806,PL834061,7
201806,PL834411,2
201806,PL839656,5
201806,PL843204,7
201806,PL844948,5
201806,PL846767,1
201806,PL849292,6
201806,PL849752,7
201806,PL855950,5
201806,PL856333,8
201806,PL857529,9
201806,PL861287,7
201806,PL861755,5
201806,PL862175,5
201806,PL863573,5
201806,PL863680,5
201806,PL865030,5
201806,PL865678,10
201806,PL866469,10
201806,PL867163,4
201806,PL876202,2
201806,PL876696,4
201806,PL876743,4
201806,PL877142,5
201806,PL881347,1
201806,PL884593,2
201806,PL886444,8
201806,PL888478,4
201806,PL889178,5
201806,PL889531,3
201806,PL891875,5
201806,PL893427,4
201806,PL894373,3
201806,PL894962,7
201806,PL900188,3
201806,PL901751,4
201806,PL902037,7
201806,PL902347,3
201806,PL907455,5
201806,PL907705,7
201806,PL907890,2
201806,PL910647,4
201806,PL912172,5
201806,PL913199,4
201806,PL918865,6
201806,PL920046,2
201806,PL920204,3
201806,PL923434,8
201806,PL928334,7
201806,PL928545,4
201806,PL929101,6
201806,PL929818,3
201806,PL930272,8
201806,PL941345,2
201806,PL941924,3
201806,PL942936,6
201806,PL944386,9
201806,PL946134,3
201806,PL950758,4
201806,PL952460,2
201806,PL959416,6
201806,PL959979,7
201806,PL960961,10
201806,PL964421,6
201806,PL966052,3
201806,PL966722,4
201806,PL967244,3
201806,PL969360,8
201806,PL971781,6
201806,PL975652,5
201806,PL975826,3
201806,PL980001,7
201806,PL982189,7
201806,PL984365,5
201806,PL987832,4
201806,PL988722,5
201806,PL988813,9
201806,PL990087,9
201806,PL993952,2
201806,PL995085,2
201806,PL998358,4
201806,PL999250,6
201806,TS002058,6
201806,TS003673,6
201806,TS007439,6
201806,TS009911,5
201806,TS012757,7
201806,TS019328,5
201806,TS020727,5
201806,TS021036,4
201806,TS023216,1
201806,TS023870,6
201806,TS028665,6
201806,TS032043,7
201806,TS034873,8
201806,TS035920,2
201806,TS036404,5
201806,TS037146,7
201806,TS037478,8
201806,TS038130,5
201806,TS041114,1
201806,TS042707,4
201806,TS044469,8
201806,TS051818,7
201806,TS052320,5
201806,TS056568,8
201806,TS059971,7
201806,TS063530,7
201806,TS068618,5
201806,TS068663,2
201806,TS068752,6
201806,TS070436,11
201806,TS070681,4
201806,TS073726,6
201806,TS075183,4
201806,TS076452,4
201806,TS085215,5
201806,TS093084,3
201806,TS093380,10
201806,TS094366,8
201806,TS094459,9
201806,TS094676,2
201806,TS098760,5
201806,TS099117,2
201806,TS099672,2
201806,TS105753,7
201806,TS106731,2
201806,TS117409,4
201806,TS121904,5
201806,TS124176,10
201806,TS124443,3
201806,TS126185,9
201806,TS128180,4
201806,TS130392,6
201806,TS132003,6
201806,TS133757,7
201806,TS134180,5
201806,TS138606,5
201806,TS145533,3
201806,TS146087,7
201806,TS147383,4
201806,TS150659,9
201806,TS151776,8
201806,TS159187,4
201806,TS161188,5
201806,TS161670,8
201806,TS165036,3
201806,TS166191,9
201806,TS168517,5
201806,TS169261,1
201806,TS170828,3
201806,TS173314,10
201806,TS174464,8
201806,TS178285,8
201806,TS179365,2
201806,TS181112,4
201806,TS181580,6
201806,TS184897,5
201806,TS186053,5
201806,TS186877,7
201806,TS187985,5
201806,TS189978,5
201806,TS190609,5
201806,TS200932,4
201806,TS205006,10
201806,TS205765,5
201806,TS206784,7
201806,TS210661,4
201806,TS213950,6
201806,TS217776,5
201806,TS218627,2
201806,TS219429,8
201806,TS220587,8
201806,TS221696,9
201806,TS223691,6
201806,TS228066,8
201806,TS230934,6
201806,TS231098,8
201806,TS235548,4
201806,TS236568,6
201806,TS243124,1
201806,TS244750,5
201806,TS246098,4
201806,TS250479,7
201806,TS250786,5
201806,TS252991,5
201806,TS253407,7
201806,TS257517,6
201806,TS258685,6
201806,TS260662,3
201806,TS268882,5
201806,TS273269,5
201806,TS277035,8
201806,TS277529,1
201806,TS278201,8
201806,TS279306,9
201806,TS282078,5
201806,TS283431,5
201806,TS286542,5
201806,TS290936,5
201806,TS294275,6
201806,TS294433,7
201806,TS298879,1
201806,TS300891,6
201806,TS310889,9
201806,TS311478,8
201806,TS315466,6
201806,TS316311,8
201806,TS321715,2
201806,TS322238,9
201806,TS322485,2
201806,TS324893,4
201806,TS327886,4
201806,TS331765,7
201806,TS332485,6
201806,TS332691,2
201806,TS333555,4
201806,TS333942,9
201806,TS341150,5
201806,TS342811,9
201806,TS343738,6
201806,TS344152,6
201806,TS345366,7
201806,TS349770,6
201806,TS349820,8
201806,TS349914,5
201806,TS351797,7
201806,TS356315,4
201806,TS357089,4
201806,TS357747,8
201806,TS361500,5
201806,TS362290,6
201806,TS364512,6
201806,TS365322,7
201806,TS365803,6
201806,TS369665,3
201806,TS381496,5
201806,TS381681,6
201806,TS382258,7
201806,TS385275,2
201806,TS386881,5
201806,TS390923,4
201806,TS392587,5
201806,TS394144,7
201806,TS396028,6
201806,TS397712,2
201806,TS408289,7
201806,TS408600,2
201806,TS409844,7
201806,TS413023,6
201806,TS413667,6
201806,TS414581,8
201806,TS416373,5
201806,TS417170,6
201806,TS420082,6
201806,TS420499,5
201806,TS426363,5
201806,TS427553,9
201806,TS428494,10
201806,TS437647,6
201806,TS439348,7
201806,TS440617,7
201806,TS441989,4
201806,TS447283,6
201806,TS454370,5
201806,TS461809,8
201806,TS465474,5
201806,TS466629,11
201806,TS468480,2
201806,TS470645,7
201806,TS471939,3
201806,TS476049,10
201806,TS477224,6
201806,TS487207,3
201806,TS488636,6
201806,TS489018,3
201806,TS490052,4
201806,TS492813,6
201806,TS493191,6
201806,TS504594,5
201806,TS509743,7
201806,TS510841,3
201806,TS516522,7
201806,TS518383,6
201806,TS519969,4
201806,TS520001,5
201806,TS522889,5
201806,TS526480,5
201806,TS532933,7
201806,TS535917,5
201806,TS536483,5
201806,TS536631,3
201806,TS541856,5
201806,TS548118,8
201806,TS551344,8
201806,TS554037,4
201806,TS554434,6
201806,TS558026,9
201806,TS560274,2
201806,TS569600,5
201806,TS571375,5
201806,TS574471,6
201806,TS578065,3
201806,TS578667,6
201806,TS597253,5
201806,TS598570,8
201806,TS598952,9
201806,TS600370,6
201806,TS600511,7
201806,TS601124,5
201806,TS602767,5
201806,TS609478,4
201806,TS614929,3
201806,TS615394,9
201806,TS617231,7
201806,TS618494,2
201806,TS621030,5
201806,TS622804,4
201806,TS624020,7
201806,TS624100,5
201806,TS633741,8
201806,TS634117,6
201806,TS634630,1
201806,TS637007,4
201806,TS637747,4
201806,TS640338,3
201806,TS642752,6
201806,TS643036,6
201806,TS645212,5
201806,TS651115,1
201806,TS655367,6
201806,TS660166,6
201806,TS660622,4
201806,TS662949,6
201806,TS665963,6
201806,TS671691,7
201806,TS672566,8
201806,TS673226,6
201806,TS675030,9
201806,TS681471,2
201806,TS682265,9
201806,TS685717,2
201806,TS695571,4
201806,TS702807,3
201806,TS703441,9
201806,TS707101,3
201806,TS711304,9
201806,TS712143,9
201806,TS714045,6
201806,TS716955,5
201806,TS717160,5
201806,TS718154,3
201806,TS721551,6
201806,TS722134,4
201806,TS722194,6
201806,TS726881,7
201806,TS727656,5
201806,TS731637,7
201806,TS735605,5
201806,TS736914,7
201806,TS740757,4
201806,TS744630,6
201806,TS749639,5
201806,TS752925,7
201806,TS753554,5
201806,TS760331,3
201806,TS761925,7
201806,TS763203,7
201806,TS768279,6
201806,TS782287,1
201806,TS783835,7
201806,TS784450,7
201806,TS789849,4
201806,TS791664,7
201806,TS794667,7
201806,TS796460,9
201806,TS797358,7
201806,TS798789,5
201806,TS800913,9
201806,TS803328,5
201806,TS803730,5
201806,TS805246,3
201806,TS806267,7
201806,TS807008,3
201806,TS808526,9
201806,TS810276,8
201806,TS810881,5
201806,TS814460,7
201806,TS816344,5
201806,TS821125,6
201806,TS828794,5
201806,TS830686,5
201806,TS832330,5
201806,TS832950,7
201806,TS837282,4
201806,TS837650,7
201806,TS838496,9
201806,TS841911,5
201806,TS842244,4
201806,TS842808,5
201806,TS844505,4
201806,TS848093,7
201806,TS849234,4
201806,TS849376,6
201806,TS853020,1
201806,TS859365,5
201806,TS860353,7
201806,TS861244,4
201806,TS861788,5
201806,TS864496,3
201806,TS870228,7
201806,TS871110,9
201806,TS875601,7
201806,TS877962,6
201806,TS882329,6
201806,TS883038,6
201806,TS884681,3
201806,TS885968,8
201806,TS886985,7
201806,TS887795,7
201806,TS894938,7
201806,TS895361,8
201806,TS904692,5
201806,TS910887,9
201806,TS913591,7
201806,TS917520,8
201806,TS919144,3
201806,TS921837,9
201806,TS922639,5
201806,TS922944,4
201806,TS925945,4
201806,TS931749,9
201806,TS932607,2
201806,TS935837,6
201806,TS937124,7
201806,TS938383,3
201806,TS938916,6
201806,TS941110,7
201806,TS942640,5
201806,TS945284,4
201806,TS948747,6
201806,TS949361,10
201806,TS952924,6
201806,TS953790,8
201806,TS957381,3
201806,TS959147,3
201806,TS959961,5
201806,TS963437,4
201806,TS964483,9
201806,TS966353,2
201806,TS969622,6
201806,TS972175,8
201806,TS973306,2
201806,TS974079,7
201806,TS975153,3
201806,TS977703,7
201806,TS982817,6
201806,TS989364,8
201806,TS989482,4
201806,TS993439,3
201806,TS995299,2
201806,TS999079,6
201806,TS999231,1
201806,TS999855,6
201807,AS002855,5
201807,AS008805,7
201807,AS009373,7
201807,AS015233,5
201807,AS015315,6
201807,AS015739,8
201807,AS015746,3
201807,AS019860,4
201807,AS024181,3
201807,AS025956,7
201807,AS029624,7
201807,AS031206,7
201807,AS036678,5
201807,AS038564,2
201807,AS040841,5
201807,AS040860,6
201807,AS046594,10
201807,AS047907,4
201807,AS055659,8
201807,AS057808,5
201807,AS058623,6
201807,AS060041,6
201807,AS062717,8
201807,AS065870,8
201807,AS067995,2
201807,AS069263,2
201807,AS069821,2
201807,AS070625,7
201807,AS071660,7
201807,AS073168,6
201807,AS073285,4
201807,AS077151,4
201807,AS080039,2
201807,AS082596,6
201807,AS092144,8
201807,AS098763,3
201807,AS099118,4
201807,AS099984,5
201807,AS100947,7
201807,AS105107,4
201807,AS107662,7
201807,AS108195,6
201807,AS108507,9
201807,AS113826,2
201807,AS115149,7
201807,AS115629,7
201807,AS116472,7
201807,AS123220,5
201807,AS124354,7
201807,AS131358,3
201807,AS132988,5
201807,AS136184,8
201807,AS137764,5
201807,AS141460,3
201807,AS147485,5
201807,AS152185,5
201807,AS157629,2
201807,AS158438,2
201807,AS161071,8
201807,AS163543,7
201807,AS170379,8
201807,AS171842,3
201807,AS171994,6
201807,AS174345,5
201807,AS175707,7
201807,AS183155,2
201807,AS185951,3
